LinkIndec;Provincia;Partido;Localidad;Velocidad;Accesos;Rango_Velocidad
14091090;CORDOBA;Punilla;Estancia Vieja;11,0;1;10–30 Mbps
14091090;CORDOBA;Punilla;Estancia Vieja;226,5;84;100–300 Mbps
14091100;CORDOBA;Punilla;Huerta Grande;0,0;4;0–10 Mbps
14091100;CORDOBA;Punilla;Huerta Grande;1,0;2;0–10 Mbps
14091100;CORDOBA;Punilla;Huerta Grande;3,0;43;0–10 Mbps
14091100;CORDOBA;Punilla;Huerta Grande;6,0;17;0–10 Mbps
14091100;CORDOBA;Punilla;Huerta Grande;10,0;6;10–30 Mbps
14091100;CORDOBA;Punilla;Huerta Grande;50,0;117;50–100 Mbps
14091100;CORDOBA;Punilla;Huerta Grande;100,0;1;100–300 Mbps
14091100;CORDOBA;Punilla;Huerta Grande;300,0;955;300–1000 Mbps
14091100;CORDOBA;Punilla;Huerta Grande;500,0;27;300–1000 Mbps
14091100;CORDOBA;Punilla;Huerta Grande;1000,0;14;>1000 Mbps
14091100;CORDOBA;Punilla;Huerta Grande;226,5;23;100–300 Mbps
14091110;CORDOBA;Punilla;La Cumbre;0,0;8;0–10 Mbps
14091110;CORDOBA;Punilla;La Cumbre;1,0;5;0–10 Mbps
14091110;CORDOBA;Punilla;La Cumbre;3,0;64;0–10 Mbps
14091110;CORDOBA;Punilla;La Cumbre;6,0;160;0–10 Mbps
14091110;CORDOBA;Punilla;La Cumbre;10,0;61;10–30 Mbps
14091110;CORDOBA;Punilla;La Cumbre;15,0;2;10–30 Mbps
14091110;CORDOBA;Punilla;La Cumbre;20,0;4;10–30 Mbps
14091110;CORDOBA;Punilla;La Cumbre;226,5;138;100–300 Mbps
14091120;CORDOBA;Punilla;La Falda;1,0;8;0–10 Mbps
14091120;CORDOBA;Punilla;La Falda;3,0;45;0–10 Mbps
14091120;CORDOBA;Punilla;La Falda;6,0;125;0–10 Mbps
14091120;CORDOBA;Punilla;La Falda;10,0;311;10–30 Mbps
14091120;CORDOBA;Punilla;La Falda;15,0;106;10–30 Mbps
14091120;CORDOBA;Punilla;La Falda;20,0;42;10–30 Mbps
14091120;CORDOBA;Punilla;La Falda;30,0;5;30–50 Mbps
14091120;CORDOBA;Punilla;La Falda;50,0;425;50–100 Mbps
14091120;CORDOBA;Punilla;La Falda;100,0;3;100–300 Mbps
14091120;CORDOBA;Punilla;La Falda;300,0;2;300–1000 Mbps
14091120;CORDOBA;Punilla;La Falda;500,0;53;300–1000 Mbps
14091120;CORDOBA;Punilla;La Falda;1000,0;49;>1000 Mbps
14091120;CORDOBA;Punilla;La Falda;226,5;68;100–300 Mbps
14091130;CORDOBA;Punilla;Las Jarillas;3,0;3;0–10 Mbps
14091130;CORDOBA;Punilla;Las Jarillas;4,0;1;0–10 Mbps
14091130;CORDOBA;Punilla;Las Jarillas;226,5;24;100–300 Mbps
14091140;CORDOBA;Punilla;Los Cocos;0,0;3;0–10 Mbps
14091140;CORDOBA;Punilla;Los Cocos;3,0;21;0–10 Mbps
14091140;CORDOBA;Punilla;Los Cocos;6,0;29;0–10 Mbps
14091140;CORDOBA;Punilla;Los Cocos;7,0;206;0–10 Mbps
14091140;CORDOBA;Punilla;Los Cocos;226,5;21;100–300 Mbps
14091150;CORDOBA;Punilla;Mallín;226,5;8;100–300 Mbps
14091160;CORDOBA;Punilla;Mayu Sumaj;1,0;1;0–10 Mbps
14091160;CORDOBA;Punilla;Mayu Sumaj;3,0;9;0–10 Mbps
14091160;CORDOBA;Punilla;Mayu Sumaj;4,0;2;0–10 Mbps
14091160;CORDOBA;Punilla;Mayu Sumaj;5,0;4;0–10 Mbps
14091160;CORDOBA;Punilla;Mayu Sumaj;6,0;24;0–10 Mbps
14091160;CORDOBA;Punilla;Mayu Sumaj;7,0;3;0–10 Mbps
14091160;CORDOBA;Punilla;Mayu Sumaj;8,0;2;0–10 Mbps
14091160;CORDOBA;Punilla;Mayu Sumaj;10,0;3;10–30 Mbps
14091160;CORDOBA;Punilla;Mayu Sumaj;11,0;1;10–30 Mbps
14091160;CORDOBA;Punilla;Mayu Sumaj;50,0;9;50–100 Mbps
14091160;CORDOBA;Punilla;Mayu Sumaj;100,0;79;100–300 Mbps
14091160;CORDOBA;Punilla;Mayu Sumaj;300,0;77;300–1000 Mbps
14091160;CORDOBA;Punilla;Mayu Sumaj;500,0;0;300–1000 Mbps
14091160;CORDOBA;Punilla;Mayu Sumaj;226,5;22;100–300 Mbps
14091170;CORDOBA;Punilla;Quebrada de Luna;226,5;12;100–300 Mbps
14091180;CORDOBA;Punilla;San Antonio de Arredondo;1,0;2;0–10 Mbps
14091180;CORDOBA;Punilla;San Antonio de Arredondo;3,0;30;0–10 Mbps
14091180;CORDOBA;Punilla;San Antonio de Arredondo;4,0;1;0–10 Mbps
14091180;CORDOBA;Punilla;San Antonio de Arredondo;5,0;1;0–10 Mbps
14091180;CORDOBA;Punilla;San Antonio de Arredondo;6,0;63;0–10 Mbps
14091180;CORDOBA;Punilla;San Antonio de Arredondo;7,0;2;0–10 Mbps
14091180;CORDOBA;Punilla;San Antonio de Arredondo;8,0;5;0–10 Mbps
14091180;CORDOBA;Punilla;San Antonio de Arredondo;9,0;2;0–10 Mbps
14091180;CORDOBA;Punilla;San Antonio de Arredondo;10,0;4;10–30 Mbps
14091180;CORDOBA;Punilla;San Antonio de Arredondo;11,0;2;10–30 Mbps
14091180;CORDOBA;Punilla;San Antonio de Arredondo;50,0;149;50–100 Mbps
14091180;CORDOBA;Punilla;San Antonio de Arredondo;100,0;785;100–300 Mbps
14091180;CORDOBA;Punilla;San Antonio de Arredondo;300,0;773;300–1000 Mbps
14091180;CORDOBA;Punilla;San Antonio de Arredondo;500,0;35;300–1000 Mbps
14091180;CORDOBA;Punilla;San Antonio de Arredondo;1000,0;5;>1000 Mbps
14091180;CORDOBA;Punilla;San Antonio de Arredondo;226,5;53;100–300 Mbps
14091190;CORDOBA;Punilla;San Esteban;0,0;4;0–10 Mbps
14091190;CORDOBA;Punilla;San Esteban;3,0;21;0–10 Mbps
14091190;CORDOBA;Punilla;San Esteban;6,0;22;0–10 Mbps
14091190;CORDOBA;Punilla;San Esteban;10,0;24;10–30 Mbps
14091190;CORDOBA;Punilla;San Esteban;15,0;2;10–30 Mbps
14091190;CORDOBA;Punilla;San Esteban;226,5;18;100–300 Mbps
14091200;CORDOBA;Punilla;San Roque;1,0;6;0–10 Mbps
14091200;CORDOBA;Punilla;San Roque;3,0;40;0–10 Mbps
14091200;CORDOBA;Punilla;San Roque;4,0;8;0–10 Mbps
14091200;CORDOBA;Punilla;San Roque;5,0;5;0–10 Mbps
14091200;CORDOBA;Punilla;San Roque;6,0;136;0–10 Mbps
14091200;CORDOBA;Punilla;San Roque;7,0;15;0–10 Mbps
14091200;CORDOBA;Punilla;San Roque;8,0;9;0–10 Mbps
14091200;CORDOBA;Punilla;San Roque;9,0;2;0–10 Mbps
14091200;CORDOBA;Punilla;San Roque;10,0;11;10–30 Mbps
14091200;CORDOBA;Punilla;San Roque;11,0;1;10–30 Mbps
14091200;CORDOBA;Punilla;San Roque;226,5;128;100–300 Mbps
14091060;CORDOBA;Punilla;San Roque Del Lago;226,5;69;100–300 Mbps
14091210;CORDOBA;Punilla;Santa María de Punilla;0,0;3;0–10 Mbps
14091210;CORDOBA;Punilla;Santa María de Punilla;1,0;14;0–10 Mbps
14091210;CORDOBA;Punilla;Santa María de Punilla;3,0;74;0–10 Mbps
14091210;CORDOBA;Punilla;Santa María de Punilla;6,0;186;0–10 Mbps
14091210;CORDOBA;Punilla;Santa María de Punilla;10,0;469;10–30 Mbps
14091210;CORDOBA;Punilla;Santa María de Punilla;15,0;40;10–30 Mbps
14091210;CORDOBA;Punilla;Santa María de Punilla;20,0;2;10–30 Mbps
14091210;CORDOBA;Punilla;Santa María de Punilla;226,5;40;100–300 Mbps
14091220;CORDOBA;Punilla;Tala Huasi;3,0;2;0–10 Mbps
14091220;CORDOBA;Punilla;Tala Huasi;6,0;9;0–10 Mbps
14091220;CORDOBA;Punilla;Tala Huasi;7,0;2;0–10 Mbps
14091220;CORDOBA;Punilla;Tala Huasi;11,0;2;10–30 Mbps
14091220;CORDOBA;Punilla;Tala Huasi;226,5;9;100–300 Mbps
14091230;CORDOBA;Punilla;Tanti;0,0;225;0–10 Mbps
14091230;CORDOBA;Punilla;Tanti;3,0;106;0–10 Mbps
14091230;CORDOBA;Punilla;Tanti;4,0;7;0–10 Mbps
14091230;CORDOBA;Punilla;Tanti;5,0;12;0–10 Mbps
14091230;CORDOBA;Punilla;Tanti;6,0;185;0–10 Mbps
14091230;CORDOBA;Punilla;Tanti;7,0;28;0–10 Mbps
14091230;CORDOBA;Punilla;Tanti;8,0;10;0–10 Mbps
14091230;CORDOBA;Punilla;Tanti;9,0;9;0–10 Mbps
14091230;CORDOBA;Punilla;Tanti;10,0;13;10–30 Mbps
14091230;CORDOBA;Punilla;Tanti;11,0;3;10–30 Mbps
14091230;CORDOBA;Punilla;Tanti;226,5;168;100–300 Mbps
14091240;CORDOBA;Punilla;Valle Hermoso;1,0;8;0–10 Mbps
14091240;CORDOBA;Punilla;Valle Hermoso;3,0;64;0–10 Mbps
14091240;CORDOBA;Punilla;Valle Hermoso;6,0;68;0–10 Mbps
14091240;CORDOBA;Punilla;Valle Hermoso;10,0;98;10–30 Mbps
14091240;CORDOBA;Punilla;Valle Hermoso;15,0;5;10–30 Mbps
14091240;CORDOBA;Punilla;Valle Hermoso;50,0;132;50–100 Mbps
14091240;CORDOBA;Punilla;Valle Hermoso;100,0;1;100–300 Mbps
14091240;CORDOBA;Punilla;Valle Hermoso;300,0;652;300–1000 Mbps
14091240;CORDOBA;Punilla;Valle Hermoso;500,0;7;300–1000 Mbps
14091240;CORDOBA;Punilla;Valle Hermoso;1000,0;4;>1000 Mbps
14091240;CORDOBA;Punilla;Valle Hermoso;226,5;78;100–300 Mbps
14091250;CORDOBA;Punilla;Villa Carlos Paz;1,0;114;0–10 Mbps
14091250;CORDOBA;Punilla;Villa Carlos Paz;2,0;1;0–10 Mbps
14091250;CORDOBA;Punilla;Villa Carlos Paz;3,0;330;0–10 Mbps
14091250;CORDOBA;Punilla;Villa Carlos Paz;4,0;15;0–10 Mbps
14091250;CORDOBA;Punilla;Villa Carlos Paz;5,0;30;0–10 Mbps
14091250;CORDOBA;Punilla;Villa Carlos Paz;6,0;619;0–10 Mbps
14091250;CORDOBA;Punilla;Villa Carlos Paz;7,0;26;0–10 Mbps
14091250;CORDOBA;Punilla;Villa Carlos Paz;8,0;17;0–10 Mbps
14091250;CORDOBA;Punilla;Villa Carlos Paz;9,0;3;0–10 Mbps
14091250;CORDOBA;Punilla;Villa Carlos Paz;10,0;447;10–30 Mbps
14091250;CORDOBA;Punilla;Villa Carlos Paz;11,0;5;10–30 Mbps
14091250;CORDOBA;Punilla;Villa Carlos Paz;15,0;151;10–30 Mbps
14091250;CORDOBA;Punilla;Villa Carlos Paz;20,0;117;10–30 Mbps
14091250;CORDOBA;Punilla;Villa Carlos Paz;25,0;2;10–30 Mbps
14091250;CORDOBA;Punilla;Villa Carlos Paz;30,0;11;30–50 Mbps
14091250;CORDOBA;Punilla;Villa Carlos Paz;3,5;3;0–10 Mbps
14091250;CORDOBA;Punilla;Villa Carlos Paz;50,0;1;50–100 Mbps
14091250;CORDOBA;Punilla;Villa Carlos Paz;0,51;2;0–10 Mbps
14091250;CORDOBA;Punilla;Villa Carlos Paz;0,75;1;0–10 Mbps
14091250;CORDOBA;Punilla;Villa Carlos Paz;100,0;11;100–300 Mbps
14091250;CORDOBA;Punilla;Villa Carlos Paz;300,0;12;300–1000 Mbps
14091250;CORDOBA;Punilla;Villa Carlos Paz;500,0;539;300–1000 Mbps
14091250;CORDOBA;Punilla;Villa Carlos Paz;1000,0;279;>1000 Mbps
14091250;CORDOBA;Punilla;Villa Carlos Paz;226,5;98;100–300 Mbps
14091260;CORDOBA;Punilla;Villa Flor Serrana;226,5;21;100–300 Mbps
14091270;CORDOBA;Punilla;Villa Giardino;0,0;1;0–10 Mbps
14091270;CORDOBA;Punilla;Villa Giardino;1,0;1;0–10 Mbps
14091270;CORDOBA;Punilla;Villa Giardino;2,0;6;0–10 Mbps
14091270;CORDOBA;Punilla;Villa Giardino;3,0;350;0–10 Mbps
14091270;CORDOBA;Punilla;Villa Giardino;6,0;62;0–10 Mbps
14091270;CORDOBA;Punilla;Villa Giardino;10,0;4;10–30 Mbps
14091270;CORDOBA;Punilla;Villa Giardino;15,0;26;10–30 Mbps
14091270;CORDOBA;Punilla;Villa Giardino;20,0;1;10–30 Mbps
14091270;CORDOBA;Punilla;Villa Giardino;30,0;692;30–50 Mbps
14091270;CORDOBA;Punilla;Villa Giardino;40,0;6;30–50 Mbps
14091270;CORDOBA;Punilla;Villa Giardino;60,0;94;50–100 Mbps
14091270;CORDOBA;Punilla;Villa Giardino;100,0;21;100–300 Mbps
14091270;CORDOBA;Punilla;Villa Giardino;300,0;1;300–1000 Mbps
14091270;CORDOBA;Punilla;Villa Giardino;226,5;35;100–300 Mbps
14091280;CORDOBA;Punilla;Villa Lago Azul;226,5;52;100–300 Mbps
14091290;CORDOBA;Punilla;Villa Parque Siquimán;1,0;2;0–10 Mbps
14091290;CORDOBA;Punilla;Villa Parque Siquimán;3,0;45;0–10 Mbps
14091290;CORDOBA;Punilla;Villa Parque Siquimán;4,0;10;0–10 Mbps
14091290;CORDOBA;Punilla;Villa Parque Siquimán;5,0;14;0–10 Mbps
14091290;CORDOBA;Punilla;Villa Parque Siquimán;6,0;157;0–10 Mbps
14091290;CORDOBA;Punilla;Villa Parque Siquimán;7,0;17;0–10 Mbps
14091290;CORDOBA;Punilla;Villa Parque Siquimán;8,0;11;0–10 Mbps
14091290;CORDOBA;Punilla;Villa Parque Siquimán;9,0;9;0–10 Mbps
14091290;CORDOBA;Punilla;Villa Parque Siquimán;10,0;12;10–30 Mbps
14091290;CORDOBA;Punilla;Villa Parque Siquimán;11,0;8;10–30 Mbps
14091290;CORDOBA;Punilla;Villa Parque Siquimán;226,5;152;100–300 Mbps
14091300;CORDOBA;Punilla;Villa Río Icho Cruz;1,0;2;0–10 Mbps
14091300;CORDOBA;Punilla;Villa Río Icho Cruz;3,0;34;0–10 Mbps
14091300;CORDOBA;Punilla;Villa Río Icho Cruz;4,0;3;0–10 Mbps
14091300;CORDOBA;Punilla;Villa Río Icho Cruz;5,0;4;0–10 Mbps
14091300;CORDOBA;Punilla;Villa Río Icho Cruz;6,0;87;0–10 Mbps
14091300;CORDOBA;Punilla;Villa Río Icho Cruz;7,0;7;0–10 Mbps
14091300;CORDOBA;Punilla;Villa Río Icho Cruz;8,0;5;0–10 Mbps
14091300;CORDOBA;Punilla;Villa Río Icho Cruz;9,0;1;0–10 Mbps
14091300;CORDOBA;Punilla;Villa Río Icho Cruz;10,0;4;10–30 Mbps
14091300;CORDOBA;Punilla;Villa Río Icho Cruz;226,5;12;100–300 Mbps
14091310;CORDOBA;Punilla;Villa San José;226,5;8;100–300 Mbps
14091320;CORDOBA;Punilla;Villa Santa Cruz del Lago;1,0;1;0–10 Mbps
14091320;CORDOBA;Punilla;Villa Santa Cruz del Lago;3,0;93;0–10 Mbps
14091320;CORDOBA;Punilla;Villa Santa Cruz del Lago;4,0;7;0–10 Mbps
14091320;CORDOBA;Punilla;Villa Santa Cruz del Lago;5,0;8;0–10 Mbps
14091320;CORDOBA;Punilla;Villa Santa Cruz del Lago;6,0;149;0–10 Mbps
14091320;CORDOBA;Punilla;Villa Santa Cruz del Lago;7,0;11;0–10 Mbps
14091320;CORDOBA;Punilla;Villa Santa Cruz del Lago;8,0;9;0–10 Mbps
14091320;CORDOBA;Punilla;Villa Santa Cruz del Lago;9,0;1;0–10 Mbps
14091320;CORDOBA;Punilla;Villa Santa Cruz del Lago;10,0;74;10–30 Mbps
14091320;CORDOBA;Punilla;Villa Santa Cruz del Lago;15,0;2;10–30 Mbps
14091320;CORDOBA;Punilla;Villa Santa Cruz del Lago;20,0;107;10–30 Mbps
14091320;CORDOBA;Punilla;Villa Santa Cruz del Lago;226,5;180;100–300 Mbps
14098010;CORDOBA;Río Cuarto;Achiras;3,0;50;0–10 Mbps
14098010;CORDOBA;Río Cuarto;Achiras;4,0;154;0–10 Mbps
14098010;CORDOBA;Río Cuarto;Achiras;6,0;56;0–10 Mbps
14098010;CORDOBA;Río Cuarto;Achiras;8,0;25;0–10 Mbps
14098010;CORDOBA;Río Cuarto;Achiras;10,0;4;10–30 Mbps
14098010;CORDOBA;Río Cuarto;Achiras;13,0;7;10–30 Mbps
14098010;CORDOBA;Río Cuarto;Achiras;226,5;41;100–300 Mbps
14098020;CORDOBA;Río Cuarto;Adelia María;0,0;56;0–10 Mbps
14098020;CORDOBA;Río Cuarto;Adelia María;10,0;1;10–30 Mbps
14098020;CORDOBA;Río Cuarto;Adelia María;20,0;159;10–30 Mbps
14098020;CORDOBA;Río Cuarto;Adelia María;30,0;4;30–50 Mbps
14098020;CORDOBA;Río Cuarto;Adelia María;40,0;2;30–50 Mbps
14098020;CORDOBA;Río Cuarto;Adelia María;60,0;136;50–100 Mbps
14098020;CORDOBA;Río Cuarto;Adelia María;100,0;254;100–300 Mbps
14098020;CORDOBA;Río Cuarto;Adelia María;200,0;119;100–300 Mbps
14098020;CORDOBA;Río Cuarto;Adelia María;1000,0;5;>1000 Mbps
14098020;CORDOBA;Río Cuarto;Adelia María;226,5;27;100–300 Mbps
14098030;CORDOBA;Río Cuarto;Alcira (Est. Gigena);1,0;1;0–10 Mbps
14098030;CORDOBA;Río Cuarto;Alcira (Est. Gigena);2,0;4;0–10 Mbps
14098030;CORDOBA;Río Cuarto;Alcira (Est. Gigena);4,0;1;0–10 Mbps
14098030;CORDOBA;Río Cuarto;Alcira (Est. Gigena);0,5;1;0–10 Mbps
14098030;CORDOBA;Río Cuarto;Alcira (Est. Gigena);6,0;248;0–10 Mbps
14098030;CORDOBA;Río Cuarto;Alcira (Est. Gigena);10,0;604;10–30 Mbps
14098030;CORDOBA;Río Cuarto;Alcira (Est. Gigena);15,0;78;10–30 Mbps
14098030;CORDOBA;Río Cuarto;Alcira (Est. Gigena);20,0;125;10–30 Mbps
14098030;CORDOBA;Río Cuarto;Alcira (Est. Gigena);30,0;15;30–50 Mbps
14098030;CORDOBA;Río Cuarto;Alcira (Est. Gigena);40,0;1;30–50 Mbps
14098030;CORDOBA;Río Cuarto;Alcira (Est. Gigena);50,0;2;50–100 Mbps
14098030;CORDOBA;Río Cuarto;Alcira (Est. Gigena);1000,0;1;>1000 Mbps
14098030;CORDOBA;Río Cuarto;Alcira (Est. Gigena);226,5;28;100–300 Mbps
14098040;CORDOBA;Río Cuarto;ALPA CORRAL;0,0;160;0–10 Mbps
14098040;CORDOBA;Río Cuarto;Alpa Corral;226,5;103;100–300 Mbps
14098050;CORDOBA;Río Cuarto;Berrotarán;0,0;29;0–10 Mbps
14098050;CORDOBA;Río Cuarto;Berrotarán;2,0;25;0–10 Mbps
14098050;CORDOBA;Río Cuarto;Berrotarán;3,0;15;0–10 Mbps
14098050;CORDOBA;Río Cuarto;Berrotarán;5,0;17;0–10 Mbps
14098050;CORDOBA;Río Cuarto;Berrotarán;6,0;50;0–10 Mbps
14098050;CORDOBA;Río Cuarto;Berrotarán;10,0;150;10–30 Mbps
14098050;CORDOBA;Río Cuarto;Berrotarán;15,0;17;10–30 Mbps
14098050;CORDOBA;Río Cuarto;Berrotarán;20,0;6;10–30 Mbps
14098050;CORDOBA;Río Cuarto;Berrotarán;30,0;1;30–50 Mbps
14098050;CORDOBA;Río Cuarto;Berrotarán;50,0;164;50–100 Mbps
14098050;CORDOBA;Río Cuarto;Berrotarán;100,0;1;100–300 Mbps
14098050;CORDOBA;Río Cuarto;Berrotarán;150,0;1;100–300 Mbps
14098050;CORDOBA;Río Cuarto;Berrotarán;250,0;1;100–300 Mbps
14098050;CORDOBA;Río Cuarto;Berrotarán;500,0;1;300–1000 Mbps
14098050;CORDOBA;Río Cuarto;Berrotarán;1000,0;1;>1000 Mbps
14098050;CORDOBA;Río Cuarto;Berrotarán;226,5;21;100–300 Mbps
14098060;CORDOBA;Río Cuarto;Bulnes;3,0;50;0–10 Mbps
14098060;CORDOBA;Río Cuarto;Bulnes;0,5;1;0–10 Mbps
14098060;CORDOBA;Río Cuarto;Bulnes;226,5;4;100–300 Mbps
14098070;CORDOBA;Río Cuarto;Chaján;0,5;1;0–10 Mbps
14098070;CORDOBA;Río Cuarto;Chaján;100,0;78;100–300 Mbps
14098070;CORDOBA;Río Cuarto;Chaján;226,5;21;100–300 Mbps
14098080;CORDOBA;Río Cuarto;Chucul;0,0;3;0–10 Mbps
14098080;CORDOBA;Río Cuarto;Chucul;2,0;74;0–10 Mbps
14098080;CORDOBA;Río Cuarto;Chucul;6,0;2;0–10 Mbps
14098080;CORDOBA;Río Cuarto;Chucul;10,0;22;10–30 Mbps
14098080;CORDOBA;Río Cuarto;Chucul;226,5;14;100–300 Mbps
14098090;CORDOBA;Río Cuarto;Coronel Baigorria;0,0;1;0–10 Mbps
14098090;CORDOBA;Río Cuarto;Coronel Baigorria;226,5;31;100–300 Mbps
14098100;CORDOBA;Río Cuarto;Coronel Moldes;0,0;1;0–10 Mbps
14098100;CORDOBA;Río Cuarto;Coronel Moldes;1,0;2;0–10 Mbps
14098100;CORDOBA;Río Cuarto;Coronel Moldes;3,0;2;0–10 Mbps
14098100;CORDOBA;Río Cuarto;Coronel Moldes;6,0;26;0–10 Mbps
14098100;CORDOBA;Río Cuarto;Coronel Moldes;10,0;156;10–30 Mbps
14098100;CORDOBA;Río Cuarto;Coronel Moldes;15,0;14;10–30 Mbps
14098100;CORDOBA;Río Cuarto;Coronel Moldes;1000,0;1;>1000 Mbps
14098100;CORDOBA;Río Cuarto;Coronel Moldes;226,5;32;100–300 Mbps
14098110;CORDOBA;Río Cuarto;Elena;0,0;2;0–10 Mbps
14098110;CORDOBA;Río Cuarto;Elena;2,0;74;0–10 Mbps
14098110;CORDOBA;Río Cuarto;Elena;3,0;5;0–10 Mbps
14098110;CORDOBA;Río Cuarto;Elena;5,0;9;0–10 Mbps
14098110;CORDOBA;Río Cuarto;Elena;6,0;8;0–10 Mbps
14098110;CORDOBA;Río Cuarto;Elena;10,0;643;10–30 Mbps
14098110;CORDOBA;Río Cuarto;Elena;15,0;18;10–30 Mbps
14098110;CORDOBA;Río Cuarto;Elena;20,0;10;10–30 Mbps
14098110;CORDOBA;Río Cuarto;Elena;50,0;1;50–100 Mbps
14098110;CORDOBA;Río Cuarto;Elena;100,0;1;100–300 Mbps
14098110;CORDOBA;Río Cuarto;Elena;226,5;9;100–300 Mbps
14098120;CORDOBA;Río Cuarto;La Carolina;2,0;38;0–10 Mbps
14098120;CORDOBA;Río Cuarto;La Carolina;4,0;11;0–10 Mbps
14098120;CORDOBA;Río Cuarto;La Carolina;0,5;2;0–10 Mbps
14098120;CORDOBA;Río Cuarto;La Carolina;6,0;8;0–10 Mbps
14098120;CORDOBA;Río Cuarto;La Carolina;8,0;4;0–10 Mbps
14098120;CORDOBA;Río Cuarto;La Carolina;10,0;3;10–30 Mbps
14098120;CORDOBA;Río Cuarto;La Carolina;13,0;1;10–30 Mbps
14098120;CORDOBA;Río Cuarto;La Carolina;226,5;21;100–300 Mbps
14098130;CORDOBA;Río Cuarto;La Cautiva;226,5;13;100–300 Mbps
14098140;CORDOBA;Río Cuarto;La Gilda;226,5;25;100–300 Mbps
14098150;CORDOBA;Río Cuarto;Las Acequias;2,0;346;0–10 Mbps
14098150;CORDOBA;Río Cuarto;Las Acequias;4,0;26;0–10 Mbps
14098150;CORDOBA;Río Cuarto;Las Acequias;6,0;50;0–10 Mbps
14098150;CORDOBA;Río Cuarto;Las Acequias;226,5;19;100–300 Mbps
14098160;CORDOBA;Río Cuarto;LAS ALBAHACAS;0,0;14;0–10 Mbps
14098160;CORDOBA;Río Cuarto;Las Albahacas;6,0;4;0–10 Mbps
14098160;CORDOBA;Río Cuarto;Las Albahacas;10,0;14;10–30 Mbps
14098160;CORDOBA;Río Cuarto;Las Albahacas;226,5;29;100–300 Mbps
14098170;CORDOBA;Río Cuarto;Las Higueras;3,0;1;0–10 Mbps
14098170;CORDOBA;Río Cuarto;Las Higueras;6,0;4;0–10 Mbps
14098170;CORDOBA;Río Cuarto;Las Higueras;10,0;21;10–30 Mbps
14098170;CORDOBA;Río Cuarto;Las Higueras;15,0;11;10–30 Mbps
14098170;CORDOBA;Río Cuarto;Las Higueras;30,0;691;30–50 Mbps
14098170;CORDOBA;Río Cuarto;Las Higueras;50,0;120;50–100 Mbps
14098170;CORDOBA;Río Cuarto;Las Higueras;100,0;351;100–300 Mbps
14098170;CORDOBA;Río Cuarto;Las Higueras;300,0;414;300–1000 Mbps
14098170;CORDOBA;Río Cuarto;Las Higueras;500,0;23;300–1000 Mbps
14098170;CORDOBA;Río Cuarto;Las Higueras;1000,0;4;>1000 Mbps
14098170;CORDOBA;Río Cuarto;Las Higueras;226,5;124;100–300 Mbps
14098180;CORDOBA;Río Cuarto;Las Peñas;4,0;9;0–10 Mbps
14098180;CORDOBA;Río Cuarto;Las Peñas;6,0;18;0–10 Mbps
14098180;CORDOBA;Río Cuarto;Las Peñas;8,0;1;0–10 Mbps
14098180;CORDOBA;Río Cuarto;Las Peñas;10,0;9;10–30 Mbps
14098180;CORDOBA;Río Cuarto;Las Peñas;226,5;23;100–300 Mbps
14098190;CORDOBA;Río Cuarto;Las Vertientes;2,0;25;0–10 Mbps
14098190;CORDOBA;Río Cuarto;Las Vertientes;6,0;8;0–10 Mbps
14098190;CORDOBA;Río Cuarto;Las Vertientes;10,0;40;10–30 Mbps
14098190;CORDOBA;Río Cuarto;Las Vertientes;15,0;4;10–30 Mbps
14098190;CORDOBA;Río Cuarto;Las Vertientes;226,5;10;100–300 Mbps
14098200;CORDOBA;Río Cuarto;Malena;226,5;14;100–300 Mbps
14098210;CORDOBA;Río Cuarto;Monte de los Gauchos;226,5;5;100–300 Mbps
0;CORDOBA;Río Cuarto;OTROS;0,0;30;0–10 Mbps
14098220;CORDOBA;Río Cuarto;Paso del Durazno;226,5;8;100–300 Mbps
14098230;CORDOBA;Río Cuarto;Río Cuarto;0,0;6;0–10 Mbps
14098230;CORDOBA;Río Cuarto;Río Cuarto;1,0;87;0–10 Mbps
14098230;CORDOBA;Río Cuarto;Río Cuarto;2,0;1;0–10 Mbps
14098230;CORDOBA;Río Cuarto;Río Cuarto;3,0;208;0–10 Mbps
14098230;CORDOBA;Río Cuarto;Río Cuarto;0,5;3;0–10 Mbps
14098230;CORDOBA;Río Cuarto;Río Cuarto;5,0;1;0–10 Mbps
14098230;CORDOBA;Río Cuarto;Río Cuarto;6,0;531;0–10 Mbps
14098230;CORDOBA;Río Cuarto;Río Cuarto;8,0;2;0–10 Mbps
14098230;CORDOBA;Río Cuarto;Río Cuarto;10,0;1;10–30 Mbps
14098230;CORDOBA;Río Cuarto;Río Cuarto;11,0;1;10–30 Mbps
14098230;CORDOBA;Río Cuarto;Río Cuarto;15,0;491;10–30 Mbps
14098230;CORDOBA;Río Cuarto;Río Cuarto;20,0;1;10–30 Mbps
14098230;CORDOBA;Río Cuarto;Río Cuarto;25,0;5;10–30 Mbps
14098230;CORDOBA;Río Cuarto;Río Cuarto;30,0;59;30–50 Mbps
14098230;CORDOBA;Río Cuarto;Río Cuarto;33,0;1;30–50 Mbps
14098230;CORDOBA;Río Cuarto;Río Cuarto;3,5;1;0–10 Mbps
14098230;CORDOBA;Río Cuarto;Río Cuarto;50,0;17;50–100 Mbps
14098230;CORDOBA;Río Cuarto;Río Cuarto;0,75;1;0–10 Mbps
