ID_Acceso_Loc;ID_Localidad;Velocidad;Accesos;ID_Rango_Velocidad
19856;70042010;12;506;10–30 Mbps
19857;70042010;25;293;10–30 Mbps
19858;70042010;45;5;30–50 Mbps
19859;70042010;50;445;50–100 Mbps
19860;70042010;100;1;100–300 Mbps
19861;70042010;200;20;100–300 Mbps
19862;70042010;300;5;300–1000 Mbps
19863;70042010;400;23;300–1000 Mbps
19864;70042010;500;292;300–1000 Mbps
19865;70042010;600;773;300–1000 Mbps
19866;70042010;700;30;300–1000 Mbps
19867;70042010;800;102;300–1000 Mbps
19868;70042010;940;290;300–1000 Mbps
19869;70042010;226,5;3;100–300 Mbps
19870;70042010;226,5;2;100–300 Mbps
19871;70042010;6;2;0–10 Mbps
19872;70042010;10;1;10–30 Mbps
19873;70042010;226,5;16;100–300 Mbps
19874;70049010;10;61;10–30 Mbps
19875;70049010;226,5;78;100–300 Mbps
19876;70049020;0;37;0–10 Mbps
19877;70049020;226,5;8;100–300 Mbps
19878;70049030;0;122;0–10 Mbps
19879;70049030;226,5;9;100–300 Mbps
19880;70049040;0;1;0–10 Mbps
19881;70049040;10;124;10–30 Mbps
19882;70049040;226,5;31;100–300 Mbps
19883;70049050;0;2;0–10 Mbps
19884;70049050;0,5;1;0–10 Mbps
19885;70049050;226,5;4;100–300 Mbps
19886;70049060;0;10;0–10 Mbps
19887;70049060;10;629;10–30 Mbps
19888;70049060;226,5;55;100–300 Mbps
19889;70049070;0;1;0–10 Mbps
19890;70049070;10;102;10–30 Mbps
19891;70049070;226,5;13;100–300 Mbps
19892;70056040;226,5;2;100–300 Mbps
19893;70056020;1;32;0–10 Mbps
19894;70056030;1;43;0–10 Mbps
19895;70056030;2;28;0–10 Mbps
19896;70056030;3;25;0–10 Mbps
19897;70056030;226,5;3;100–300 Mbps
19898;70056040;226,5;1;100–300 Mbps
19899;70056040;226,5;2;100–300 Mbps
19900;70056050;10;36;10–30 Mbps
19901;70056050;226,5;4;100–300 Mbps
19902;70056060;1;36;0–10 Mbps
19903;70056060;3;20;0–10 Mbps
19904;70056060;10;6;10–30 Mbps
19905;70056070;1;35;0–10 Mbps
19906;70056070;3;12;0–10 Mbps
19907;70056070;10;56;10–30 Mbps
19908;70056070;226,5;1;100–300 Mbps
19909;70056080;0;855;0–10 Mbps
19910;70056080;1;153;0–10 Mbps
19911;70056080;2;122;0–10 Mbps
19912;70056080;3;548;0–10 Mbps
19913;70056080;0,5;1;0–10 Mbps
19914;70056080;6;143;0–10 Mbps
19915;70056080;15;9;10–30 Mbps
19916;70056080;226,5;15;100–300 Mbps
19917;70056090;1;28;0–10 Mbps
19918;70056090;2;15;0–10 Mbps
19919;70056090;10;37;10–30 Mbps
19920;70056090;226,5;2;100–300 Mbps
19921;70056100;226,5;3;100–300 Mbps
19922;70056110;0;4;0–10 Mbps
19923;70056110;1;52;0–10 Mbps
19924;70056110;2;31;0–10 Mbps
19925;70056110;3;10;0–10 Mbps
19926;70056110;0,5;1;0–10 Mbps
19927;70056110;10;63;10–30 Mbps
19928;70056110;226,5;11;100–300 Mbps
19929;1000054;0;0;0–10 Mbps
19930;70070005;226,5;1;100–300 Mbps
19931;70070010;226,5;1;100–300 Mbps
19932;70070020;226,5;1;100–300 Mbps
19933;70070010;226,5;12;100–300 Mbps
19934;70070025;226,5;5;100–300 Mbps
19935;70070030;6;32;0–10 Mbps
19936;70070030;10;5;10–30 Mbps
19937;70070030;20;27;10–30 Mbps
19938;70070030;30;1;30–50 Mbps
19939;70070030;226,5;1;100–300 Mbps
19940;70070010;6;24;0–10 Mbps
19941;70070010;10;11;10–30 Mbps
19942;70070010;15;25;10–30 Mbps
19943;70070010;20;3;10–30 Mbps
19944;70070010;226,5;6;100–300 Mbps
19945;70070040;2;8;0–10 Mbps
19946;70070040;3;18;0–10 Mbps
19947;70070040;0,5;1;0–10 Mbps
19948;70070040;5;6;0–10 Mbps
19949;70070040;6;4;0–10 Mbps
19950;70070040;7;3;0–10 Mbps
19951;70070040;10;646;10–30 Mbps
19952;70070040;15;1;10–30 Mbps
19953;70070040;24;13;10–30 Mbps
19954;70070040;50;509;50–100 Mbps
19955;70070040;100;216;100–300 Mbps
19956;70070040;200;6;100–300 Mbps
19957;70070040;300;830;300–1000 Mbps
19958;70070040;400;5;300–1000 Mbps
19959;70070040;500;48;300–1000 Mbps
19960;70070040;600;132;300–1000 Mbps
19961;70070040;700;7;300–1000 Mbps
19962;70070040;800;26;300–1000 Mbps
19963;70070040;940;62;300–1000 Mbps
19964;70070050;3;23;0–10 Mbps
19965;70070050;5;9;0–10 Mbps
19966;70070050;6;5;0–10 Mbps
19967;70070050;7;5;0–10 Mbps
19968;70070050;226,5;30;100–300 Mbps
19969;70070010;226,5;10;100–300 Mbps
19970;70070060;226,5;12;100–300 Mbps
19971;70077010;3;26;0–10 Mbps
19972;70077010;5;1;0–10 Mbps
19973;70077010;6;5;0–10 Mbps
19974;70077010;226,5;51;100–300 Mbps
19975;70077010;0;1;0–10 Mbps
19976;70077010;1;1;0–10 Mbps
19977;70077010;2;9;0–10 Mbps
19978;70077010;3;6;0–10 Mbps
19979;70077010;5;28;0–10 Mbps
19980;70077010;6;21;0–10 Mbps
19981;70077010;9;2;0–10 Mbps
19982;70077010;10;3;10–30 Mbps
19983;70077010;12;8;10–30 Mbps
19984;70077010;15;40;10–30 Mbps
19985;70077010;20;6;10–30 Mbps
19986;70077010;24;50;10–30 Mbps
19987;70077010;45;18;30–50 Mbps
19988;70077010;46;1;30–50 Mbps
19989;70077010;50;4;50–100 Mbps
19990;70077010;100;3;100–300 Mbps
19991;70077010;200;61;100–300 Mbps
19992;70077010;300;14;300–1000 Mbps
19993;70077010;302;1;300–1000 Mbps
19994;70077010;400;78;300–1000 Mbps
19995;70077010;500;531;300–1000 Mbps
19996;70077010;600;1;300–1000 Mbps
19997;70077010;700;66;300–1000 Mbps
19998;70077010;800;176;300–1000 Mbps
19999;70077010;940;533;300–1000 Mbps
20000;70077010;226,5;15;100–300 Mbps
20001;70077020;6;127;0–10 Mbps
20002;70077020;10;10;10–30 Mbps
20003;70077020;30;1;30–50 Mbps
20004;70077020;226,5;41;100–300 Mbps
20005;70077020;6;176;0–10 Mbps
20006;70077020;10;68;10–30 Mbps
20007;70077020;20;2;10–30 Mbps
20008;70077020;30;6;30–50 Mbps
20009;70077020;226,5;29;100–300 Mbps
20010;70084010;0;1;0–10 Mbps
20011;70084010;1;110;0–10 Mbps
20012;70084010;2;56;0–10 Mbps
20013;70084010;3;56;0–10 Mbps
20014;70084010;4;5;0–10 Mbps
20015;70084010;5;13;0–10 Mbps
20016;70084010;6;219;0–10 Mbps
20017;70084010;9;1;0–10 Mbps
20018;70084010;10;21;10–30 Mbps
20019;70084010;12;10;10–30 Mbps
20020;70084010;15;80;10–30 Mbps
20021;70084010;20;788;10–30 Mbps
20022;70084010;24;37;10–30 Mbps
20023;70084010;25;2;10–30 Mbps
20024;70084010;30;133;30–50 Mbps
20025;70084010;45;1;30–50 Mbps
20026;70084010;50;2;50–100 Mbps
20027;70084010;0,51;1;0–10 Mbps
20028;70084010;100;1;100–300 Mbps
20029;70084010;200;13;100–300 Mbps
20030;70084010;300;2;300–1000 Mbps
20031;70084010;400;10;300–1000 Mbps
20032;70084010;500;101;300–1000 Mbps
20033;70084010;600;321;300–1000 Mbps
20034;70084010;700;5;300–1000 Mbps
20035;70084010;800;54;300–1000 Mbps
20036;70084010;940;187;300–1000 Mbps
20037;70084010;226,5;80;100–300 Mbps
20038;70091010;226,5;3;100–300 Mbps
20039;70091020;6;31;0–10 Mbps
20040;70091020;10;3;10–30 Mbps
20041;70091020;226,5;4;100–300 Mbps
20042;70091030;10;1;10–30 Mbps
20043;70091050;226,5;1;100–300 Mbps
20044;70091060;3;38;0–10 Mbps
20045;70091060;5;15;0–10 Mbps
20046;70091060;6;9;0–10 Mbps
20047;70091060;7;9;0–10 Mbps
20048;70091060;226,5;3;100–300 Mbps
20049;70091040;226,5;2;100–300 Mbps
20050;70091070;0;210;0–10 Mbps
20051;70091070;0,5;1;0–10 Mbps
20052;70091070;6;17;0–10 Mbps
20053;70091070;10;47;10–30 Mbps
20054;70091070;20;2;10–30 Mbps
20055;70091070;226,5;6;100–300 Mbps
20056;70098010;6;21;0–10 Mbps
20057;70098010;10;2;10–30 Mbps
20058;70098010;20;13;10–30 Mbps
20059;70098010;226,5;2;100–300 Mbps
20060;70098010;226,5;85;100–300 Mbps
20061;70098010;0;2;0–10 Mbps
20062;70098010;2;13;0–10 Mbps
20063;70098010;3;4;0–10 Mbps
20064;70098010;5;2;0–10 Mbps
20065;70098010;6;318;0–10 Mbps
20066;70098010;10;11;10–30 Mbps
20067;70098010;15;28;10–30 Mbps
20068;70098010;20;7;10–30 Mbps
20069;70098010;24;13;10–30 Mbps
20070;70098010;30;109;30–50 Mbps
20071;70098010;46;1;30–50 Mbps
20072;70098010;50;934;50–100 Mbps
20073;70098010;100;755;100–300 Mbps
20074;70098010;200;12;100–300 Mbps
20075;70098010;300;2;300–1000 Mbps
20076;70098010;400;23;300–1000 Mbps
20077;70098010;500;108;300–1000 Mbps
20078;70098010;600;259;300–1000 Mbps
20079;70098010;700;5;300–1000 Mbps
20080;70098010;800;38;300–1000 Mbps
20081;70098010;940;144;300–1000 Mbps
20082;70098010;226,5;27;100–300 Mbps
20083;70105010;0,5;2;0–10 Mbps
20084;70105010;10;1;10–30 Mbps
20085;70105010;226,5;5;100–300 Mbps
