ID_Localidad;ID_Provincia;Partido;Localidad
82119070;Santa Fe;San Lorenzo;Luis Palacios (Est. La Salada)
82119080;Santa Fe;San Lorenzo;Puerto General San Martín
82119090;Santa Fe;San Lorenzo;Pujato
82119100;Santa Fe;San Lorenzo;Ricardone
82119110;Santa Fe;San Lorenzo;Roldán
82119120;Santa Fe;San Lorenzo;San Jerónimo Sud
82119130;Santa Fe;San Lorenzo;San Lorenzo
82119140;Santa Fe;San Lorenzo;Timbúes
82119150;Santa Fe;San Lorenzo;Villa Elvira
82119160;Santa Fe;San Lorenzo;Villa Mugueta
82126010;Santa Fe;San Martín;Cañada Rosquín
82126020;Santa Fe;San Martín;Carlos Pellegrini
82126030;Santa Fe;San Martín;Casas
82126040;Santa Fe;San Martín;Castelar
82126050;Santa Fe;San Martín;Colonia Belgrano
82126060;Santa Fe;San Martín;Crispi
82126070;Santa Fe;San Martín;El Trébol
82126080;Santa Fe;San Martín;Landeta
82126090;Santa Fe;San Martín;Las Bandurrias
82126100;Santa Fe;San Martín;Las Petacas
82126110;Santa Fe;San Martín;Los Cardos
82126120;Santa Fe;San Martín;María Susana
82126130;Santa Fe;San Martín;Piamonte
82126140;Santa Fe;San Martín;San Jorge
82126150;Santa Fe;San Martín;San Martín de las Escobas
82126160;Santa Fe;San Martín;Sastre
82126170;Santa Fe;San Martín;Traill
82126180;Santa Fe;San Martín;Wildermuth (Est. Granadero B. Bustos)
82133010;Santa Fe;Vera;Calchaquí
82133020;Santa Fe;Vera;Cañada Ombú
82133030;Santa Fe;Vera;Colmena
82133040;Santa Fe;Vera;Fortín Olmos
82133050;Santa Fe;Vera;Garabato
82133060;Santa Fe;Vera;Golondrina
82133070;Santa Fe;Vera;Intiyaco
82133080;Santa Fe;Vera;Kilómetro 115
82133090;Santa Fe;Vera;La Gallareta
82133100;Santa Fe;Vera;Los Amores
82133110;Santa Fe;Vera;Margarita
82133120;Santa Fe;Vera;Paraje 29
82133130;Santa Fe;Vera;Pozo de los Indios
82133140;Santa Fe;Vera;Pueblo Santa Lucía
82133150;Santa Fe;Vera;Tartagal (Est. El Tajamar)
82133160;Santa Fe;Vera;Toba
82133170;Santa Fe;Vera;Vera (Est. Gobernador Vera)
86007010;Santiago Del Estero;Aguirre;Argentina
86007020;Santiago Del Estero;Aguirre;Casares
86007030;Santiago Del Estero;Aguirre;Malbrán
86007040;Santiago Del Estero;Aguirre;Villa General Mitre (Est. Pinto)
86014010;Santiago Del Estero;Alberdi;Campo Gallo
86014020;Santiago Del Estero;Alberdi;Coronel Manuel L. Rico
86014030;Santiago Del Estero;Alberdi;Donadeu
86014040;Santiago Del Estero;Alberdi;Sachayoj
86014050;Santiago Del Estero;Alberdi;Santos Lugares
86021010;Santiago Del Estero;Atamisqui;Estación Atamisqui
86021020;Santiago Del Estero;Atamisqui;Medellín
86021030;Santiago Del Estero;Atamisqui;Villa Atamisqui
86028010;Santiago Del Estero;Avellaneda;Colonia Dora
86028020;Santiago Del Estero;Avellaneda;Herrera
86028030;Santiago Del Estero;Avellaneda;Icaño
86028040;Santiago Del Estero;Avellaneda;Lugones
86028050;Santiago Del Estero;Avellaneda;Real Sayana
86028060;Santiago Del Estero;Avellaneda;Villa Mailín
86035010;Santiago Del Estero;Banda;Abra Grande
86035020;Santiago Del Estero;Banda;Antajé
86035030;Santiago Del Estero;Banda;Ardiles
86035040;Santiago Del Estero;Banda;Cañada Escobar
86035050;Santiago Del Estero;Banda;Chaupi Pozo
86035060;Santiago Del Estero;Banda;Clodomira
86035070;Santiago Del Estero;Banda;Huyamampa
86035080;Santiago Del Estero;Banda;La Aurora
86035090;Santiago Del Estero;Banda;La Banda
86035100;Santiago Del Estero;Banda;La Dársena
86035110;Santiago Del Estero;Banda;Los Quiroga
86035120;Santiago Del Estero;Banda;Los Soria
86035130;Santiago Del Estero;Banda;Simbolar
86035140;Santiago Del Estero;Banda;Tramo 16
86035150;Santiago Del Estero;Banda;Tramo 20
86042010;Santiago Del Estero;Belgrano;Bandera
86042020;Santiago Del Estero;Belgrano;Cuatro Bocas
86042030;Santiago Del Estero;Belgrano;Fortín Inca
86042040;Santiago Del Estero;Belgrano;Guardia Escolta
86049010;Santiago Del Estero;Capital;El Deán
86049020;Santiago Del Estero;Capital;El Mojón
86049030;Santiago Del Estero;Capital;El Zanjón
86049040;Santiago Del Estero;Capital;Los Cardozos
86049050;Santiago Del Estero;Capital;Maco
86049060;Santiago Del Estero;Capital;Maquito
86049070;Santiago Del Estero;Capital;Morales
86049080;Santiago Del Estero;Capital;Puesto de San Antonio
86049090;Santiago Del Estero;Capital;San Pedro
86049100;Santiago Del Estero;Capital;Santa María
86049110;Santiago Del Estero;Capital;Santiago del Estero
86049120;Santiago Del Estero;Capital;Vuelta de la Barranca
86049130;Santiago Del Estero;Capital;Yanda
86056010;Santiago Del Estero;Copo;El Caburé
86056020;Santiago Del Estero;Copo;La Firmeza
86056030;Santiago Del Estero;Copo;Los Pirpintos
86056040;Santiago Del Estero;Copo;Los Tigres
86056050;Santiago Del Estero;Copo;Monte Quemado
86056060;Santiago Del Estero;Copo;Nueva Esperanza
86056070;Santiago Del Estero;Copo;Pampa de los Guanacos
86056080;Santiago Del Estero;Copo;San José del Boquerón
86056090;Santiago Del Estero;Copo;Urutaú
86063010;Santiago Del Estero;Choya;Ancaján
86063020;Santiago Del Estero;Choya;Choya
86063030;Santiago Del Estero;Choya;Estación La Punta
86063040;Santiago Del Estero;Choya;Frías
86063050;Santiago Del Estero;Choya;Laprida
86063070;Santiago Del Estero;Choya;San Pedro
86063080;Santiago Del Estero;Choya;Tapso
86063090;Santiago Del Estero;Choya;Villa La Punta
86070010;Santiago Del Estero;Figueroa;Bandera Bajada
86070020;Santiago Del Estero;Figueroa;Caspi Corral
86070030;Santiago Del Estero;Figueroa;Colonia San Juan
86070060;Santiago Del Estero;Figueroa;La Cañada
86070070;Santiago Del Estero;Figueroa;La Invernada
86070080;Santiago Del Estero;Figueroa;Minerva
86070090;Santiago Del Estero;Figueroa;Vaca Huañuna
86070100;Santiago Del Estero;Figueroa;Villa Figueroa
86077010;Santiago Del Estero;General Taboada;Añatuya
86077020;Santiago Del Estero;General Taboada;Averías
86077030;Santiago Del Estero;General Taboada;Estación Tacañitas
86077040;Santiago Del Estero;General Taboada;La Nena
86077050;Santiago Del Estero;General Taboada;Los Juríes
86077060;Santiago Del Estero;General Taboada;Tomás Young
86084010;Santiago Del Estero;Guasayán;Lavalle
86084020;Santiago Del Estero;Guasayán;San Pedro
86091005;Santiago Del Estero;Jiménez;El Arenal
86091010;Santiago Del Estero;Jiménez;El Bobadal
86091020;Santiago Del Estero;Jiménez;El Charco
86091030;Santiago Del Estero;Jiménez;El Rincón
86091040;Santiago Del Estero;Jiménez;Gramilla
86091050;Santiago Del Estero;Jiménez;Isca Yacu
86091060;Santiago Del Estero;Jiménez;Isca Yacu Semaul
86091070;Santiago Del Estero;Jiménez;Pozo Hondo
86091080;Santiago Del Estero;Jiménez;San Pedro
86098010;Santiago Del Estero;Juan F. Ibarra;El Colorado
86098020;Santiago Del Estero;Juan F. Ibarra;El Cuadrado
86098030;Santiago Del Estero;Juan F. Ibarra;Matará
86098040;Santiago Del Estero;Juan F. Ibarra;Suncho Corral
86098050;Santiago Del Estero;Juan F. Ibarra;Vilelas
86098060;Santiago Del Estero;Juan F. Ibarra;Yuchán
86105010;Santiago Del Estero;Loreto;Villa San Martín (Est. Loreto)
86112010;Santiago Del Estero;Mitre;Villa Unión
86119010;Santiago Del Estero;Moreno;Aerolito
86119020;Santiago Del Estero;Moreno;Alhuampa
86119030;Santiago Del Estero;Moreno;Hasse
86119040;Santiago Del Estero;Moreno;Hernán Mejía Miraval
86119050;Santiago Del Estero;Moreno;Las Tinajas
86119060;Santiago Del Estero;Moreno;Libertad
86119070;Santiago Del Estero;Moreno;Lilo Viejo
86119080;Santiago Del Estero;Moreno;Patay
86119090;Santiago Del Estero;Moreno;Pueblo Pablo Torelo (Est. Otumpa)
86119100;Santiago Del Estero;Moreno;Quimilí
86119110;Santiago Del Estero;Moreno;Roversi
86119120;Santiago Del Estero;Moreno;Tintina
86119130;Santiago Del Estero;Moreno;Weisburd
86126010;Santiago Del Estero;Ojo de Agua;El 49
86126020;Santiago Del Estero;Ojo de Agua;Sol de Julio
86126030;Santiago Del Estero;Ojo de Agua;Villa Ojo de Agua
86133010;Santiago Del Estero;Pellegrini;El Mojón
86133020;Santiago Del Estero;Pellegrini;Las Delicias
86133030;Santiago Del Estero;Pellegrini;Nueva Esperanza
86133040;Santiago Del Estero;Pellegrini;Pozo Betbeder
86133050;Santiago Del Estero;Pellegrini;Rapelli
86133060;Santiago Del Estero;Pellegrini;Santo Domingo
86140010;Santiago Del Estero;Quebrachos;Ramírez de Velazco
86140020;Santiago Del Estero;Quebrachos;Sumampa
86140030;Santiago Del Estero;Quebrachos;Sumampa Viejo
86147010;Santiago Del Estero;Río Hondo;Chañar Pozo de Abajo
86147020;Santiago Del Estero;Río Hondo;Chauchillas
86147030;Santiago Del Estero;Río Hondo;Colonia Tinco
86147040;Santiago Del Estero;Río Hondo;El Charco
86147050;Santiago Del Estero;Río Hondo;Gramilla
86147060;Santiago Del Estero;Río Hondo;La Nueva Donosa
86147080;Santiago Del Estero;Río Hondo;Los Núñez
86147090;Santiago Del Estero;Río Hondo;Mansupa
86147100;Santiago Del Estero;Río Hondo;Pozuelos
86147130;Santiago Del Estero;Río Hondo;Termas de Río Hondo
86147140;Santiago Del Estero;Río Hondo;Villa Giménez
86147150;Santiago Del Estero;Río Hondo;Villa Río Hondo
86147170;Santiago Del Estero;Río Hondo;Vinará
86154010;Santiago Del Estero;Rivadavia;Colonia Alpina
86154020;Santiago Del Estero;Rivadavia;Palo Negro
86154030;Santiago Del Estero;Rivadavia;Selva
86161010;Santiago Del Estero;Robles;Beltrán
86161020;Santiago Del Estero;Robles;Colonia El Simbolar
86161030;Santiago Del Estero;Robles;Fernández
86161040;Santiago Del Estero;Robles;Ingeniero Forres (Est. Chaguar Punco)
86161050;Santiago Del Estero;Robles;Vilmer
86168010;Santiago Del Estero;Salavina;Chilca Juliana
86168020;Santiago Del Estero;Salavina;Los Telares
86168030;Santiago Del Estero;Salavina;Villa Salavina
86175010;Santiago Del Estero;San Martín;Brea Pozo
86175020;Santiago Del Estero;San Martín;Estación Robles
86175030;Santiago Del Estero;San Martín;Estación Taboada
86175040;Santiago Del Estero;San Martín;Villa Nueva
86182010;Santiago Del Estero;Sarmiento;Garza
86189010;Santiago Del Estero;Silípica;Árraga
86189020;Santiago Del Estero;Silípica;Nueva Francia
86189030;Santiago Del Estero;Silípica;Simbol
86189050;Santiago Del Estero;Silípica;Villa Silípica
90007010;Tucumán;Burruyacú;Barrio San Jorge
90007020;Tucumán;Burruyacú;El Chañar
90007030;Tucumán;Burruyacú;El Naranjo
90007040;Tucumán;Burruyacú;Garmendia
90007050;Tucumán;Burruyacú;La Ramada
90007060;Tucumán;Burruyacú;Macomitas
90007070;Tucumán;Burruyacú;Piedrabuena
90007080;Tucumán;Burruyacú;7 de Abril
90007090;Tucumán;Burruyacú;Villa Benjamín Aráoz
90007100;Tucumán;Burruyacú;Villa Burruyacú
90007110;Tucumán;Burruyacú;Villa Padre Monti
90014010;Tucumán;Cruz Alta;Alderetes
90014020;Tucumán;Cruz Alta;Banda del Río Salí
90014040;Tucumán;Cruz Alta;Colombres
90014050;Tucumán;Cruz Alta;Colonia Mayo - Barrio La Milagrosa
90014060;Tucumán;Cruz Alta;Delfín Gallo
90014070;Tucumán;Cruz Alta;El Bracho
90014070;Tucumán;Cruz Alta;Ex Ingenio Los Ralos
90014080;Tucumán;Cruz Alta;La Florida
90014090;Tucumán;Cruz Alta;Barrio Aeropuerto
90014090;Tucumán;Cruz Alta;El Corte
90014090;Tucumán;Cruz Alta;El Paraiso
90014090;Tucumán;Cruz Alta;Ex Ingenio Esperanza
90014090;Tucumán;Cruz Alta;Ingenio La Florida
90014090;Tucumán;Cruz Alta;Las Cejas
90014090;Tucumán;Cruz Alta;Lastenia
90014090;Tucumán;Cruz Alta;Los Gutierrez
90014090;Tucumán;Cruz Alta;Villa Recaste
90014090;Tucumán;Cruz Alta;Villa Tercera
90014100;Tucumán;Cruz Alta;Los Ralos
90014110;Tucumán;Cruz Alta;Pacará
90014120;Tucumán;Cruz Alta;Ranchillos
90014130;Tucumán;Cruz Alta;San Andrés
90021010;Tucumán;Chicligasta;Alpachiri
90021020;Tucumán;Chicligasta;Alto Verde
90021030;Tucumán;Chicligasta;Arcadia
90021050;Tucumán;Chicligasta;Concepción
90021060;Tucumán;Chicligasta;Iltico
90021070;Tucumán;Chicligasta;La Trinidad
90021080;Tucumán;Chicligasta;Medina
90028010;Tucumán;Famaillá;Barrio Casa Rosada
90028020;Tucumán;Famaillá;Ex Ingenio Nueva Baviera
90028030;Tucumán;Famaillá;Famaillá
90028040;Tucumán;Famaillá;Ingenio Fronterita
90035010;Tucumán;Graneros;Graneros
90035020;Tucumán;Graneros;Lamadrid
90035030;Tucumán;Graneros;Taco Ralo
90042010;Tucumán;Juan Bautista Alberdi;Juan Bautista Alberdi
90042020;Tucumán;Juan Bautista Alberdi;Villa Belgrano
90049010;Tucumán;La Cocha;La Cocha
90049020;Tucumán;La Cocha;San José de La Cocha
90056010;Tucumán;Leales;Bella Vista
90056020;Tucumán;Leales;Estación Aráoz
90056030;Tucumán;Leales;Los Puestos
90056040;Tucumán;Leales;Manuel García Fernández
90056050;Tucumán;Leales;Pala Pala
90056060;Tucumán;Leales;Río Colorado
90056070;Tucumán;Leales;Santa Rosa de Leales
90056080;Tucumán;Leales;Villa Fiad - Ingenio Leales
90056090;Tucumán;Leales;Villa de Leales
90063010;Tucumán;Lules;Barrio San Felipe
90063020;Tucumán;Lules;El Manantial
90063030;Tucumán;Lules;Ingenio San Pablo
90063040;Tucumán;Lules;Barrio Araujo
90063040;Tucumán;Lules;La Reducción
90063050;Tucumán;Lules;Lules
90070010;Tucumán;Monteros;Acheral
90070020;Tucumán;Monteros;Capitán Cáceres
90070030;Tucumán;Monteros;Monteros
90070040;Tucumán;Monteros;Pueblo Independencia
90070050;Tucumán;Monteros;Río Seco
90070060;Tucumán;Monteros;Santa Lucía
90070070;Tucumán;Monteros;Sargento Moya
90070080;Tucumán;Monteros;Soldado Maldonado
90070090;Tucumán;Monteros;Teniente Berdina
90070100;Tucumán;Monteros;Villa Quinteros
90077010;Tucumán;Río Chico;Aguilares
90077020;Tucumán;Río Chico;Ingenio Santa Barbara
90077020;Tucumán;Río Chico;Los Sarmientos
90077030;Tucumán;Río Chico;Río Chico
90077040;Tucumán;Río Chico;Santa Ana
90077050;Tucumán;Río Chico;Villa Clodomiro Hileret
90084010;Tucumán;Capital;San Miguel de Tucumán (Est. Tucumán)
90091010;Tucumán;Simoca;Atahona
90091020;Tucumán;Simoca;Monteagudo
90091030;Tucumán;Simoca;Nueva Trinidad
90091040;Tucumán;Simoca;Santa Cruz
90091050;Tucumán;Simoca;Simoca
90091060;Tucumán;Simoca;Villa Chicligasta
90098010;Tucumán;Tafí del Valle;Amaicha del Valle
90098020;Tucumán;Tafí del Valle;Colalao del Valle
90098030;Tucumán;Tafí del Valle;El Mollar
90098040;Tucumán;Tafí del Valle;Tafí del Valle
90105010;Tucumán;Tafí Viejo;Barrio El Cruce
90105020;Tucumán;Tafí Viejo;Barrio Lomas de Tafí
90105030;Tucumán;Tafí Viejo;Barrio Mutual San Martín
90105040;Tucumán;Tafí Viejo;Barrio Parada 14
90105050;Tucumán;Tafí Viejo;Barrio U.T.A. II
90105060;Tucumán;Tafí Viejo;Diagonal Norte - Luz y Fuerza - Los Pocitos - Villa Nueva Italia (6)
90105070;Tucumán;Tafí Viejo;El Cadillal
90105080;Tucumán;Tafí Viejo;Tafí Viejo
90105090;Tucumán;Tafí Viejo;Villa Las Flores
90105100;Tucumán;Tafí Viejo;Villa Mariano Moreno - El Colmenar
90112010;Tucumán;Trancas;Choromoro
90112020;Tucumán;Trancas;San Pedro de Colalao
90112030;Tucumán;Trancas;Villa  de Trancas
90119010;Tucumán;Yerba Buena;Barrio San José III
90119010;Tucumán;Yerba Buena;Country Jockey Club
90119010;Tucumán;Yerba Buena;Villa San Javier
90119020;Tucumán;Yerba Buena;Villa Carmela
90119030;Tucumán;Yerba Buena;Cevil Redondo
90119030;Tucumán;Yerba Buena;EX INGENIO SAN JOSE
