ID_Acceso_Prov;ID_Provincia;Velocidad;Accesos;ID_Periodo;ID_Rango_Velocidad
6373;La Rioja;6,4;3561;2020-T3;0–10 Mbps
6374;La Rioja;0,75;12;2020-T3;0–10 Mbps
6375;La Rioja;10,1;5955;2020-T3;10–30 Mbps
6376;La Rioja;20,5;529;2020-T3;10–30 Mbps
6377;La Rioja;320;29;2020-T3;300–1000 Mbps
6378;La Rioja;50,1;2224;2020-T3;50–100 Mbps
6379;La Rioja;100,1;2495;2020-T3;100–300 Mbps
6380;Mendoza;1;9;2020-T3;0–10 Mbps
6381;Mendoza;4;14;2020-T3;0–10 Mbps
6382;Mendoza;6;2363;2020-T3;0–10 Mbps
6383;Mendoza;9;876;2020-T3;0–10 Mbps
6384;Mendoza;10;5115;2020-T3;10–30 Mbps
6385;Mendoza;1,2;1656;2020-T3;0–10 Mbps
6386;Mendoza;16;1074;2020-T3;10–30 Mbps
6387;Mendoza;2,2;2488;2020-T3;0–10 Mbps
6388;Mendoza;25;987;2020-T3;10–30 Mbps
6389;Mendoza;0,26;45;2020-T3;0–10 Mbps
6390;Mendoza;31;2466;2020-T3;30–50 Mbps
6391;Mendoza;3,2;4419;2020-T3;0–10 Mbps
6392;Mendoza;37;66;2020-T3;30–50 Mbps
6393;Mendoza;0,38;1;2020-T3;0–10 Mbps
6394;Mendoza;41;6;2020-T3;30–50 Mbps
6395;Mendoza;4,5;3267;2020-T3;0–10 Mbps
6396;Mendoza;0,51;20;2020-T3;0–10 Mbps
6397;Mendoza;61;21;2020-T3;50–100 Mbps
6398;Mendoza;6,4;127228;2020-T3;0–10 Mbps
6399;Mendoza;7,5;671;2020-T3;0–10 Mbps
6400;Mendoza;0,75;37;2020-T3;0–10 Mbps
6401;Mendoza;10,1;5461;2020-T3;10–30 Mbps
6402;Mendoza;12,3;37538;2020-T3;10–30 Mbps
6403;Mendoza;20,5;3821;2020-T3;10–30 Mbps
6404;Mendoza;25,1;5;2020-T3;10–30 Mbps
6405;Mendoza;320;167;2020-T3;300–1000 Mbps
6406;Mendoza;50,1;6193;2020-T3;50–100 Mbps
6407;Mendoza;512;35;2020-T3;300–1000 Mbps
6408;Mendoza;100,1;1739;2020-T3;100–300 Mbps
6409;Misiones;6;2944;2020-T3;0–10 Mbps
6410;Misiones;9;221;2020-T3;0–10 Mbps
6411;Misiones;1,2;4310;2020-T3;0–10 Mbps
6412;Misiones;16;2033;2020-T3;10–30 Mbps
6413;Misiones;19;913;2020-T3;10–30 Mbps
6414;Misiones;2,2;7881;2020-T3;0–10 Mbps
6415;Misiones;0,26;8779;2020-T3;0–10 Mbps
6416;Misiones;31;10816;2020-T3;30–50 Mbps
6417;Misiones;3,2;7999;2020-T3;0–10 Mbps
6418;Misiones;4,5;449;2020-T3;0–10 Mbps
6419;Misiones;46;28;2020-T3;30–50 Mbps
6420;Misiones;0,51;47;2020-T3;0–10 Mbps
6421;Misiones;6,4;15946;2020-T3;0–10 Mbps
6422;Misiones;7,5;292;2020-T3;0–10 Mbps
6423;Misiones;0,75;24;2020-T3;0–10 Mbps
6424;Misiones;10,1;23702;2020-T3;10–30 Mbps
6425;Misiones;120;1;2020-T3;100–300 Mbps
6426;Misiones;12,3;17209;2020-T3;10–30 Mbps
6427;Misiones;205;1;2020-T3;100–300 Mbps
6428;Misiones;20,5;5787;2020-T3;10–30 Mbps
6429;Misiones;25,1;2847;2020-T3;10–30 Mbps
6430;Misiones;275;1;2020-T3;100–300 Mbps
6431;Misiones;320;787;2020-T3;300–1000 Mbps
6432;Misiones;480;1;2020-T3;300–1000 Mbps
6433;Misiones;50,1;23464;2020-T3;50–100 Mbps
6434;Misiones;950;1;2020-T3;300–1000 Mbps
6435;Misiones;100,1;6703;2020-T3;100–300 Mbps
6436;Neuquén;1;1;2020-T3;0–10 Mbps
6437;Neuquén;4;6938;2020-T3;0–10 Mbps
6438;Neuquén;6;9188;2020-T3;0–10 Mbps
6439;Neuquén;9;2899;2020-T3;0–10 Mbps
6440;Neuquén;1,2;812;2020-T3;0–10 Mbps
6441;Neuquén;16;163;2020-T3;10–30 Mbps
6442;Neuquén;19;2461;2020-T3;10–30 Mbps
6443;Neuquén;2,2;2404;2020-T3;0–10 Mbps
6444;Neuquén;0,26;803;2020-T3;0–10 Mbps
6445;Neuquén;31;183;2020-T3;30–50 Mbps
6446;Neuquén;3,2;9803;2020-T3;0–10 Mbps
6447;Neuquén;4,5;264;2020-T3;0–10 Mbps
6448;Neuquén;0,51;45;2020-T3;0–10 Mbps
6449;Neuquén;6,4;31380;2020-T3;0–10 Mbps
6450;Neuquén;65;4;2020-T3;50–100 Mbps
6451;Neuquén;7,5;294;2020-T3;0–10 Mbps
6452;Neuquén;0,75;173;2020-T3;0–10 Mbps
6453;Neuquén;10,1;3368;2020-T3;10–30 Mbps
6454;Neuquén;12,3;2944;2020-T3;10–30 Mbps
6455;Neuquén;20,5;407;2020-T3;10–30 Mbps
6456;Neuquén;25,1;5274;2020-T3;10–30 Mbps
6457;Neuquén;320;1748;2020-T3;300–1000 Mbps
6458;Neuquén;50,1;36663;2020-T3;50–100 Mbps
6459;Neuquén;100,1;11016;2020-T3;100–300 Mbps
6460;Río Negro;4;283;2020-T3;0–10 Mbps
6461;Río Negro;6;5950;2020-T3;0–10 Mbps
6462;Río Negro;9;232;2020-T3;0–10 Mbps
6463;Río Negro;10;34;2020-T3;10–30 Mbps
6464;Río Negro;1,2;1137;2020-T3;0–10 Mbps
6465;Río Negro;16;22;2020-T3;10–30 Mbps
6466;Río Negro;19;1775;2020-T3;10–30 Mbps
6467;Río Negro;2,2;3977;2020-T3;0–10 Mbps
6468;Río Negro;0,26;19093;2020-T3;0–10 Mbps
6469;Río Negro;31;109;2020-T3;30–50 Mbps
6470;Río Negro;3,2;6518;2020-T3;0–10 Mbps
6471;Río Negro;41;11;2020-T3;30–50 Mbps
6472;Río Negro;4,5;1119;2020-T3;0–10 Mbps
6473;Río Negro;0,51;47;2020-T3;0–10 Mbps
6474;Río Negro;6,4;50468;2020-T3;0–10 Mbps
6475;Río Negro;0,75;67;2020-T3;0–10 Mbps
6476;Río Negro;10,1;3503;2020-T3;10–30 Mbps
6477;Río Negro;120;1;2020-T3;100–300 Mbps
6478;Río Negro;12,3;860;2020-T3;10–30 Mbps
6479;Río Negro;155;1;2020-T3;100–300 Mbps
6480;Río Negro;20,5;4439;2020-T3;10–30 Mbps
6481;Río Negro;25,1;3373;2020-T3;10–30 Mbps
6482;Río Negro;320;165;2020-T3;300–1000 Mbps
6483;Río Negro;50,1;22656;2020-T3;50–100 Mbps
6484;Río Negro;100,1;5627;2020-T3;100–300 Mbps
6485;Salta;1;1;2020-T3;0–10 Mbps
6486;Salta;4;1;2020-T3;0–10 Mbps
6487;Salta;6;722;2020-T3;0–10 Mbps
6488;Salta;9;41;2020-T3;0–10 Mbps
6489;Salta;1,2;6086;2020-T3;0–10 Mbps
6490;Salta;16;2369;2020-T3;10–30 Mbps
6491;Salta;19;45;2020-T3;10–30 Mbps
6492;Salta;2,2;363;2020-T3;0–10 Mbps
6493;Salta;0,26;14996;2020-T3;0–10 Mbps
6494;Salta;31;712;2020-T3;30–50 Mbps
6495;Salta;3,2;8894;2020-T3;0–10 Mbps
6496;Salta;4,5;280;2020-T3;0–10 Mbps
6497;Salta;0,51;49;2020-T3;0–10 Mbps
6498;Salta;6,4;16947;2020-T3;0–10 Mbps
6499;Salta;0,75;80;2020-T3;0–10 Mbps
6500;Salta;10,1;64695;2020-T3;10–30 Mbps
6501;Salta;12,3;2527;2020-T3;10–30 Mbps
6502;Salta;20,5;11049;2020-T3;10–30 Mbps
6503;Salta;25,1;7216;2020-T3;10–30 Mbps
6504;Salta;320;893;2020-T3;300–1000 Mbps
6505;Salta;50,1;33452;2020-T3;50–100 Mbps
6506;Salta;512;74;2020-T3;300–1000 Mbps
6507;Salta;100,1;9354;2020-T3;100–300 Mbps
6508;San Juan;1;1;2020-T3;0–10 Mbps
6509;San Juan;6;268;2020-T3;0–10 Mbps
6510;San Juan;9;23;2020-T3;0–10 Mbps
6511;San Juan;10;570;2020-T3;10–30 Mbps
6512;San Juan;1,2;3684;2020-T3;0–10 Mbps
6513;San Juan;16;43;2020-T3;10–30 Mbps
6514;San Juan;2,2;3257;2020-T3;0–10 Mbps
6515;San Juan;0,26;4150;2020-T3;0–10 Mbps
6516;San Juan;31;9;2020-T3;30–50 Mbps
6517;San Juan;3,2;5013;2020-T3;0–10 Mbps
6518;San Juan;4,5;714;2020-T3;0–10 Mbps
6519;San Juan;0,51;22;2020-T3;0–10 Mbps
6520;San Juan;61;1;2020-T3;50–100 Mbps
6521;San Juan;6,4;52783;2020-T3;0–10 Mbps
6522;San Juan;0,75;26;2020-T3;0–10 Mbps
6523;San Juan;10,1;118;2020-T3;10–30 Mbps
6524;San Juan;12,3;6468;2020-T3;10–30 Mbps
6525;San Juan;20,5;18;2020-T3;10–30 Mbps
6526;San Juan;25,1;32;2020-T3;10–30 Mbps
6527;San Juan;50,1;80;2020-T3;50–100 Mbps
6528;San Juan;100,1;47;2020-T3;100–300 Mbps
6529;San Luis;4;2;2020-T3;0–10 Mbps
6530;San Luis;6;116;2020-T3;0–10 Mbps
6531;San Luis;9;149;2020-T3;0–10 Mbps
6532;San Luis;10;3194;2020-T3;10–30 Mbps
6533;San Luis;1,2;402;2020-T3;0–10 Mbps
6534;San Luis;2,2;664;2020-T3;0–10 Mbps
6535;San Luis;0,26;36917;2020-T3;0–10 Mbps
6536;San Luis;31;5;2020-T3;30–50 Mbps
6537;San Luis;3,2;845;2020-T3;0–10 Mbps
6538;San Luis;4,5;412;2020-T3;0–10 Mbps
6539;San Luis;47;3;2020-T3;30–50 Mbps
6540;San Luis;0,51;57;2020-T3;0–10 Mbps
6541;San Luis;6,4;9758;2020-T3;0–10 Mbps
6542;San Luis;0,75;48;2020-T3;0–10 Mbps
6543;San Luis;10,1;8;2020-T3;10–30 Mbps
6544;San Luis;12,3;2659;2020-T3;10–30 Mbps
6545;San Luis;20,5;7;2020-T3;10–30 Mbps
6546;San Luis;25,1;61316;2020-T3;10–30 Mbps
6547;San Luis;100,1;3;2020-T3;100–300 Mbps
6548;Santa Cruz;6;2450;2020-T3;0–10 Mbps
6549;Santa Cruz;9;1;2020-T3;0–10 Mbps
6550;Santa Cruz;10;134;2020-T3;10–30 Mbps
6551;Santa Cruz;1,2;5415;2020-T3;0–10 Mbps
6552;Santa Cruz;14;1775;2020-T3;10–30 Mbps
6553;Santa Cruz;16;1131;2020-T3;10–30 Mbps
6554;Santa Cruz;19;110;2020-T3;10–30 Mbps
6555;Santa Cruz;2,2;1674;2020-T3;0–10 Mbps
6556;Santa Cruz;25;455;2020-T3;10–30 Mbps
6557;Santa Cruz;0,26;833;2020-T3;0–10 Mbps
6558;Santa Cruz;31;24;2020-T3;30–50 Mbps
6559;Santa Cruz;3,2;6088;2020-T3;0–10 Mbps
6560;Santa Cruz;36;19;2020-T3;30–50 Mbps
6561;Santa Cruz;0,38;3;2020-T3;0–10 Mbps
6562;Santa Cruz;41;8;2020-T3;30–50 Mbps
6563;Santa Cruz;4,5;52;2020-T3;0–10 Mbps
6564;Santa Cruz;0,51;24;2020-T3;0–10 Mbps
6565;Santa Cruz;6,4;11209;2020-T3;0–10 Mbps
6566;Santa Cruz;0,75;39;2020-T3;0–10 Mbps
6567;Santa Cruz;77;2;2020-T3;50–100 Mbps
6568;Santa Cruz;10,1;3880;2020-T3;10–30 Mbps
6569;Santa Cruz;12,3;3632;2020-T3;10–30 Mbps
6570;Santa Cruz;20,5;82;2020-T3;10–30 Mbps
6571;Santa Cruz;25,1;150;2020-T3;10–30 Mbps
6572;Santa Cruz;50,1;80;2020-T3;50–100 Mbps
6573;Santa Cruz;100,1;11;2020-T3;100–300 Mbps
6574;Santa Fe;2;334;2020-T3;0–10 Mbps
6575;Santa Fe;4;57;2020-T3;0–10 Mbps
6576;Santa Fe;6;26928;2020-T3;0–10 Mbps
6577;Santa Fe;9;6608;2020-T3;0–10 Mbps
6578;Santa Fe;10;636;2020-T3;10–30 Mbps
6579;Santa Fe;1,2;16309;2020-T3;0–10 Mbps
6580;Santa Fe;16;13087;2020-T3;10–30 Mbps
6581;Santa Fe;17;52;2020-T3;10–30 Mbps
6582;Santa Fe;19;6184;2020-T3;10–30 Mbps
6583;Santa Fe;2,2;9533;2020-T3;0–10 Mbps
6584;Santa Fe;0,26;27001;2020-T3;0–10 Mbps
6585;Santa Fe;31;20264;2020-T3;30–50 Mbps
6586;Santa Fe;3,2;61421;2020-T3;0–10 Mbps
6587;Santa Fe;36;3;2020-T3;30–50 Mbps
6588;Santa Fe;0,38;51;2020-T3;0–10 Mbps
6589;Santa Fe;39;2;2020-T3;30–50 Mbps
6590;Santa Fe;41;10;2020-T3;30–50 Mbps
6591;Santa Fe;4,5;5826;2020-T3;0–10 Mbps
6592;Santa Fe;46;129;2020-T3;30–50 Mbps
6593;Santa Fe;0,51;321;2020-T3;0–10 Mbps
6594;Santa Fe;61;2;2020-T3;50–100 Mbps
6595;Santa Fe;6,4;94186;2020-T3;0–10 Mbps
6596;Santa Fe;7,5;3144;2020-T3;0–10 Mbps
6597;Santa Fe;0,75;196;2020-T3;0–10 Mbps
6598;Santa Fe;97;1;2020-T3;50–100 Mbps
6599;Santa Fe;10,1;188993;2020-T3;10–30 Mbps
6600;Santa Fe;122;1;2020-T3;100–300 Mbps
6601;Santa Fe;12,3;29295;2020-T3;10–30 Mbps
6602;Santa Fe;155;511;2020-T3;100–300 Mbps
6603;Santa Fe;20,5;43477;2020-T3;10–30 Mbps
6604;Santa Fe;25,1;38541;2020-T3;10–30 Mbps
6605;Santa Fe;320;3632;2020-T3;300–1000 Mbps
6606;Santa Fe;473;1;2020-T3;300–1000 Mbps
6607;Santa Fe;50,1;158274;2020-T3;50–100 Mbps
6608;Santa Fe;512;86;2020-T3;300–1000 Mbps
6609;Santa Fe;768;1;2020-T3;300–1000 Mbps
6610;Santa Fe;100,1;47901;2020-T3;100–300 Mbps
6611;Santiago Del Estero;1;908;2020-T3;0–10 Mbps
6612;Santiago Del Estero;2;307;2020-T3;0–10 Mbps
6613;Santiago Del Estero;6;1;2020-T3;0–10 Mbps
6614;Santiago Del Estero;1,2;963;2020-T3;0–10 Mbps
6615;Santiago Del Estero;16;660;2020-T3;10–30 Mbps
6616;Santiago Del Estero;2,2;2381;2020-T3;0–10 Mbps
6617;Santiago Del Estero;0,26;4801;2020-T3;0–10 Mbps
6618;Santiago Del Estero;31;292;2020-T3;30–50 Mbps
6619;Santiago Del Estero;3,2;10087;2020-T3;0–10 Mbps
6620;Santiago Del Estero;41;30;2020-T3;30–50 Mbps
6621;Santiago Del Estero;4,5;845;2020-T3;0–10 Mbps
6622;Santiago Del Estero;0,51;39;2020-T3;0–10 Mbps
6623;Santiago Del Estero;6,4;18704;2020-T3;0–10 Mbps
6624;Santiago Del Estero;7,5;949;2020-T3;0–10 Mbps
6625;Santiago Del Estero;0,75;94;2020-T3;0–10 Mbps
6626;Santiago Del Estero;10,1;56469;2020-T3;10–30 Mbps
6627;Santiago Del Estero;12,3;2261;2020-T3;10–30 Mbps
6628;Santiago Del Estero;20,5;1737;2020-T3;10–30 Mbps
6629;Santiago Del Estero;320;44;2020-T3;300–1000 Mbps
6630;Santiago Del Estero;50,1;2313;2020-T3;50–100 Mbps
6631;Santiago Del Estero;100,1;1607;2020-T3;100–300 Mbps
6632;Tierra Del Fuego;6;263;2020-T3;0–10 Mbps
6633;Tierra Del Fuego;9;4083;2020-T3;0–10 Mbps
6634;Tierra Del Fuego;1,2;97;2020-T3;0–10 Mbps
6635;Tierra Del Fuego;15;1;2020-T3;10–30 Mbps
6636;Tierra Del Fuego;16;161;2020-T3;10–30 Mbps
6637;Tierra Del Fuego;19;52;2020-T3;10–30 Mbps
6638;Tierra Del Fuego;2,2;4;2020-T3;0–10 Mbps
6639;Tierra Del Fuego;0,26;6992;2020-T3;0–10 Mbps
6640;Tierra Del Fuego;31;31;2020-T3;30–50 Mbps
6641;Tierra Del Fuego;3,2;605;2020-T3;0–10 Mbps
6642;Tierra Del Fuego;36;4;2020-T3;30–50 Mbps
6643;Tierra Del Fuego;41;11;2020-T3;30–50 Mbps
6644;Tierra Del Fuego;4,5;2465;2020-T3;0–10 Mbps
6645;Tierra Del Fuego;0,51;6;2020-T3;0–10 Mbps
6646;Tierra Del Fuego;61;8;2020-T3;50–100 Mbps
6647;Tierra Del Fuego;6,4;18660;2020-T3;0–10 Mbps
6648;Tierra Del Fuego;0,75;5;2020-T3;0–10 Mbps
6649;Tierra Del Fuego;10,1;1331;2020-T3;10–30 Mbps
6650;Tierra Del Fuego;12,3;3439;2020-T3;10–30 Mbps
6651;Tierra Del Fuego;20,5;73;2020-T3;10–30 Mbps
6652;Tierra Del Fuego;25,1;450;2020-T3;10–30 Mbps
6653;Tierra Del Fuego;50,1;907;2020-T3;50–100 Mbps
6654;Tierra Del Fuego;100,1;6;2020-T3;100–300 Mbps
6655;Tierra Del Fuego;2000;1;2020-T3;>1000 Mbps
6656;Tucumán;4;2890;2020-T3;0–10 Mbps
6657;Tucumán;6;218;2020-T3;0–10 Mbps
6658;Tucumán;9;165;2020-T3;0–10 Mbps
6659;Tucumán;10;398;2020-T3;10–30 Mbps
6660;Tucumán;12;2;2020-T3;10–30 Mbps
6661;Tucumán;1,2;3594;2020-T3;0–10 Mbps
6662;Tucumán;16;2402;2020-T3;10–30 Mbps
6663;Tucumán;2,2;28;2020-T3;0–10 Mbps
6664;Tucumán;0,26;2637;2020-T3;0–10 Mbps
6665;Tucumán;31;3237;2020-T3;30–50 Mbps
6666;Tucumán;3,2;10107;2020-T3;0–10 Mbps
6667;Tucumán;3,3;65;2020-T3;0–10 Mbps
6668;Tucumán;36;1;2020-T3;30–50 Mbps
6669;Tucumán;4,5;15;2020-T3;0–10 Mbps
6670;Tucumán;0,51;16;2020-T3;0–10 Mbps
6671;Tucumán;6,4;28980;2020-T3;0–10 Mbps
6672;Tucumán;6,7;113;2020-T3;0–10 Mbps
6673;Tucumán;7,5;143;2020-T3;0–10 Mbps
6674;Tucumán;0,75;36;2020-T3;0–10 Mbps
6675;Tucumán;86;1;2020-T3;50–100 Mbps
6676;Tucumán;10,1;53904;2020-T3;10–30 Mbps
6677;Tucumán;12,3;454;2020-T3;10–30 Mbps
6678;Tucumán;20,5;30268;2020-T3;10–30 Mbps
6679;Tucumán;25,1;9;2020-T3;10–30 Mbps
6680;Tucumán;320;1488;2020-T3;300–1000 Mbps
6681;Tucumán;50,1;51231;2020-T3;50–100 Mbps
6682;Tucumán;512;107;2020-T3;300–1000 Mbps
6683;Tucumán;100,1;31367;2020-T3;100–300 Mbps
6684;Buenos Aires;0;4;2020-T4;0–10 Mbps
6685;Buenos Aires;1;26560;2020-T4;0–10 Mbps
6686;Buenos Aires;2;422;2020-T4;0–10 Mbps
6687;Buenos Aires;4;34867;2020-T4;0–10 Mbps
6688;Buenos Aires;6;40469;2020-T4;0–10 Mbps
6689;Buenos Aires;8;96;2020-T4;0–10 Mbps
6690;Buenos Aires;9;23127;2020-T4;0–10 Mbps
6691;Buenos Aires;10;264;2020-T4;10–30 Mbps
6692;Buenos Aires;12;4;2020-T4;10–30 Mbps
6693;Buenos Aires;1,2;31669;2020-T4;0–10 Mbps
6694;Buenos Aires;14;1;2020-T4;10–30 Mbps
6695;Buenos Aires;15;30;2020-T4;10–30 Mbps
6696;Buenos Aires;16;22064;2020-T4;10–30 Mbps
6697;Buenos Aires;17;558;2020-T4;10–30 Mbps
6698;Buenos Aires;19;46692;2020-T4;10–30 Mbps
6699;Buenos Aires;22;2;2020-T4;10–30 Mbps
6700;Buenos Aires;2,2;23678;2020-T4;0–10 Mbps
6701;Buenos Aires;23;1;2020-T4;10–30 Mbps
6702;Buenos Aires;25;26;2020-T4;10–30 Mbps
6703;Buenos Aires;0,26;9016;2020-T4;0–10 Mbps
6704;Buenos Aires;30;917;2020-T4;30–50 Mbps
6705;Buenos Aires;31;22166;2020-T4;30–50 Mbps
6706;Buenos Aires;3,2;86552;2020-T4;0–10 Mbps
6707;Buenos Aires;35;1;2020-T4;30–50 Mbps
6708;Buenos Aires;36;230;2020-T4;30–50 Mbps
6709;Buenos Aires;0,38;17;2020-T4;0–10 Mbps
6710;Buenos Aires;41;2201;2020-T4;30–50 Mbps
6711;Buenos Aires;45;9;2020-T4;30–50 Mbps
6712;Buenos Aires;4,5;20237;2020-T4;0–10 Mbps
6713;Buenos Aires;50;1;2020-T4;50–100 Mbps
6714;Buenos Aires;0,51;36822;2020-T4;0–10 Mbps
6715;Buenos Aires;55;54;2020-T4;50–100 Mbps
6716;Buenos Aires;56;15;2020-T4;50–100 Mbps
6717;Buenos Aires;59;1;2020-T4;50–100 Mbps
6718;Buenos Aires;61;46323;2020-T4;50–100 Mbps
6719;Buenos Aires;63;1;2020-T4;50–100 Mbps
6720;Buenos Aires;6,4;876573;2020-T4;0–10 Mbps
6721;Buenos Aires;66;1;2020-T4;50–100 Mbps
6722;Buenos Aires;6,7;35;2020-T4;0–10 Mbps
6723;Buenos Aires;71;1044;2020-T4;50–100 Mbps
6724;Buenos Aires;7,5;6873;2020-T4;0–10 Mbps
6725;Buenos Aires;0,75;100;2020-T4;0–10 Mbps
6726;Buenos Aires;77;13593;2020-T4;50–100 Mbps
6727;Buenos Aires;80;2;2020-T4;50–100 Mbps
6728;Buenos Aires;81;53;2020-T4;50–100 Mbps
6729;Buenos Aires;82;1;2020-T4;50–100 Mbps
6730;Buenos Aires;83;1;2020-T4;50–100 Mbps
6731;Buenos Aires;95;3;2020-T4;50–100 Mbps
6732;Buenos Aires;10,1;211883;2020-T4;10–30 Mbps
6733;Buenos Aires;122;48;2020-T4;100–300 Mbps
6734;Buenos Aires;12,3;50305;2020-T4;10–30 Mbps
6735;Buenos Aires;127;1;2020-T4;100–300 Mbps
6736;Buenos Aires;155;13674;2020-T4;100–300 Mbps
6737;Buenos Aires;160;1;2020-T4;100–300 Mbps
6738;Buenos Aires;164;3;2020-T4;100–300 Mbps
6739;Buenos Aires;203;361;2020-T4;100–300 Mbps
6740;Buenos Aires;20,5;94517;2020-T4;10–30 Mbps
6741;Buenos Aires;220;1;2020-T4;100–300 Mbps
6742;Buenos Aires;246;7;2020-T4;100–300 Mbps
6743;Buenos Aires;25,1;190510;2020-T4;10–30 Mbps
6744;Buenos Aires;256;3;2020-T4;100–300 Mbps
6745;Buenos Aires;320;99391;2020-T4;300–1000 Mbps
6746;Buenos Aires;350;4;2020-T4;300–1000 Mbps
6747;Buenos Aires;450;12;2020-T4;300–1000 Mbps
6748;Buenos Aires;50,1;1219329;2020-T4;50–100 Mbps
6749;Buenos Aires;512;3079;2020-T4;300–1000 Mbps
6750;Buenos Aires;640;505;2020-T4;300–1000 Mbps
6751;Buenos Aires;100,1;769737;2020-T4;100–300 Mbps
6752;Buenos Aires;1024;5403;2020-T4;>1000 Mbps
6753;Buenos Aires;1075;1;2020-T4;>1000 Mbps
6754;Buenos Aires;1536;1;2020-T4;>1000 Mbps
6755;Buenos Aires;2048;6;2020-T4;>1000 Mbps
6756;Buenos Aires;2529;860;2020-T4;>1000 Mbps
6757;Buenos Aires;4000;227;2020-T4;>1000 Mbps
6758;Buenos Aires;5125;9;2020-T4;>1000 Mbps
6759;Buenos Aires;7000;7;2020-T4;>1000 Mbps
6760;CABA;1;15;2020-T4;0–10 Mbps
6761;CABA;4;70;2020-T4;0–10 Mbps
6762;CABA;6;2606;2020-T4;0–10 Mbps
6763;CABA;9;22;2020-T4;0–10 Mbps
6764;CABA;10;3;2020-T4;10–30 Mbps
6765;CABA;12;5;2020-T4;10–30 Mbps
6766;CABA;1,2;5178;2020-T4;0–10 Mbps
6767;CABA;16;2998;2020-T4;10–30 Mbps
6768;CABA;17;5;2020-T4;10–30 Mbps
6769;CABA;19;33676;2020-T4;10–30 Mbps
6770;CABA;22;1;2020-T4;10–30 Mbps
6771;CABA;2,2;337;2020-T4;0–10 Mbps
6772;CABA;0,26;268;2020-T4;0–10 Mbps
6773;CABA;31;10915;2020-T4;30–50 Mbps
6774;CABA;3,2;7591;2020-T4;0–10 Mbps
6775;CABA;36;9;2020-T4;30–50 Mbps
6776;CABA;0,38;30;2020-T4;0–10 Mbps
6777;CABA;40;30;2020-T4;30–50 Mbps
6778;CABA;41;121;2020-T4;30–50 Mbps
6779;CABA;4,5;1544;2020-T4;0–10 Mbps
6780;CABA;0,51;75;2020-T4;0–10 Mbps
6781;CABA;56;1;2020-T4;50–100 Mbps
6782;CABA;61;11745;2020-T4;50–100 Mbps
6783;CABA;6,4;143113;2020-T4;0–10 Mbps
6784;CABA;67;1;2020-T4;50–100 Mbps
6785;CABA;71;3;2020-T4;50–100 Mbps
6786;CABA;7,5;6;2020-T4;0–10 Mbps
6787;CABA;0,75;30;2020-T4;0–10 Mbps
6788;CABA;77;4666;2020-T4;50–100 Mbps
6789;CABA;81;7;2020-T4;50–100 Mbps
6790;CABA;91;34;2020-T4;50–100 Mbps
6791;CABA;10,1;78092;2020-T4;10–30 Mbps
6792;CABA;120;1;2020-T4;100–300 Mbps
6793;CABA;122;5;2020-T4;100–300 Mbps
6794;CABA;12,3;9496;2020-T4;10–30 Mbps
6795;CABA;126;3;2020-T4;100–300 Mbps
6796;CABA;155;11436;2020-T4;100–300 Mbps
6797;CABA;164;5;2020-T4;100–300 Mbps
6798;CABA;203;2686;2020-T4;100–300 Mbps
6799;CABA;20,5;14028;2020-T4;10–30 Mbps
6800;CABA;225;1;2020-T4;100–300 Mbps
6801;CABA;234;1;2020-T4;100–300 Mbps
6802;CABA;25,1;69359;2020-T4;10–30 Mbps
6803;CABA;256;1399;2020-T4;100–300 Mbps
6804;CABA;300;1;2020-T4;300–1000 Mbps
6805;CABA;320;64399;2020-T4;300–1000 Mbps
6806;CABA;330;2;2020-T4;300–1000 Mbps
6807;CABA;450;2;2020-T4;300–1000 Mbps
6808;CABA;50,1;573217;2020-T4;50–100 Mbps
6809;CABA;512;968;2020-T4;300–1000 Mbps
6810;CABA;768;1;2020-T4;300–1000 Mbps
6811;CABA;850;1;2020-T4;300–1000 Mbps
6812;CABA;100,1;326034;2020-T4;100–300 Mbps
6813;CABA;1024;3281;2020-T4;>1000 Mbps
6814;CABA;7000;7;2020-T4;>1000 Mbps
6815;Catamarca;6;1;2020-T4;0–10 Mbps
6816;Catamarca;10;95;2020-T4;10–30 Mbps
6817;Catamarca;1,2;635;2020-T4;0–10 Mbps
6818;Catamarca;16;570;2020-T4;10–30 Mbps
6819;Catamarca;2,2;278;2020-T4;0–10 Mbps
6820;Catamarca;25;232;2020-T4;10–30 Mbps
6821;Catamarca;0,26;2309;2020-T4;0–10 Mbps
6822;Catamarca;31;359;2020-T4;30–50 Mbps
6823;Catamarca;3,2;2819;2020-T4;0–10 Mbps
6824;Catamarca;4,5;11;2020-T4;0–10 Mbps
6825;Catamarca;0,51;34;2020-T4;0–10 Mbps
6826;Catamarca;6,4;5099;2020-T4;0–10 Mbps
6827;Catamarca;0,75;37;2020-T4;0–10 Mbps
6828;Catamarca;10,1;8645;2020-T4;10–30 Mbps
6829;Catamarca;12,3;3070;2020-T4;10–30 Mbps
6830;Catamarca;20,5;7796;2020-T4;10–30 Mbps
6831;Catamarca;320;542;2020-T4;300–1000 Mbps
6832;Catamarca;50,1;12502;2020-T4;50–100 Mbps
6833;Catamarca;512;22;2020-T4;300–1000 Mbps
6834;Catamarca;100,1;7338;2020-T4;100–300 Mbps
6835;Catamarca;5000;2;2020-T4;>1000 Mbps
6836;Chaco;4;1184;2020-T4;0–10 Mbps
6837;Chaco;0,5;111;2020-T4;0–10 Mbps
