ID_Acceso_UT;ID_Localidad;ID_Tecnologia;Accesos
5772;30113060;FIBRA OPTICA;290
5773;30113060;SATELITAL;4
5774;30113060;WIRELESS;68
5775;30113070;FIBRA OPTICA;230
5776;30113070;WIRELESS;114
5777;30113080;ADSL;711
5778;30113080;FIBRA OPTICA;3260
5779;30113080;Otros;1
5780;30113080;SATELITAL;23
5781;30113080;WIRELESS;1263
5782;34007003;SATELITAL;14
5783;34007003;WIRELESS;8
5784;34007005;SATELITAL;5
5785;34007005;WIRELESS;9
5786;34007010;SATELITAL;15
5787;34007010;WIRELESS;76
5788;34007015;SATELITAL;10
5789;34007015;WIRELESS;7
5790;34007007;SATELITAL;1
5791;34007007;WIRELESS;8
5792;34007020;SATELITAL;6
5793;34007020;WIRELESS;42
5794;34007040;SATELITAL;7
5795;34007040;WIRELESS;13
5796;34007030;SATELITAL;4
5797;34007030;WIRELESS;17
5798;34007050;SATELITAL;4
5799;34007050;WIRELESS;5
5800;34014010;SATELITAL;10
5801;34014010;WIRELESS;78
5802;34014020;ADSL;3629
5803;34014020;CABLEMODEM;19024
5804;34014020;FIBRA OPTICA;14728
5805;34014020;Otros;11
5806;34014020;SATELITAL;576
5807;34014020;WIRELESS;7833
5808;34014030;Otros;0
5809;34014030;SATELITAL;13
5810;34014030;WIRELESS;69
5811;34014040;SATELITAL;5
5812;34014040;WIRELESS;31
5813;34014050;SATELITAL;14
5814;34014050;WIRELESS;33
5815;34014060;SATELITAL;12
5816;34014060;WIRELESS;30
5817;34014070;FIBRA OPTICA;199
5818;34014070;SATELITAL;90
5819;34014070;WIRELESS;39
5820;34021010;SATELITAL;1
5821;34021010;WIRELESS;32
5822;34021020;ADSL;3
5823;34021020;SATELITAL;5
5824;34021020;WIRELESS;167
5825;34021030;SATELITAL;19
5826;34021030;WIRELESS;117
5827;1000034;WIRELESS;132
5828;34021040;Otros;0
5829;34021040;SATELITAL;24
5830;34021040;WIRELESS;324
5831;34021050;SATELITAL;7
5832;34021050;WIRELESS;43
5833;34021060;SATELITAL;26
5834;34021060;WIRELESS;102
5835;34028010;ADSL;146
5836;34028010;SATELITAL;81
5837;34028010;WIRELESS;255
5838;34035010;SATELITAL;3
5839;34035010;WIRELESS;6
5840;34035020;SATELITAL;1
5841;34035030;SATELITAL;13
5842;34035030;WIRELESS;751
5843;34035040;SATELITAL;8
5844;34035050;ADSL;21
5845;34035050;Otros;0
5846;34035050;SATELITAL;11
5847;34035050;WIRELESS;157
5848;34035060;SATELITAL;5
5849;34035060;WIRELESS;145
5850;34035070;SATELITAL;4
5851;34035070;WIRELESS;6
5852;34035080;ADSL;193
5853;34035080;SATELITAL;68
5854;34035080;WIRELESS;519
5855;34035090;SATELITAL;8
5856;34035090;WIRELESS;11
5857;34035100;ADSL;360
5858;34035100;FIBRA OPTICA;1643
5859;34035100;Otros;1
5860;34035100;SATELITAL;160
5861;34035100;WIRELESS;236
5862;1000035;WIRELESS;44
5863;34035110;SATELITAL;7
5864;34035110;WIRELESS;58
5865;34035120;ADSL;10
5866;34035120;FIBRA OPTICA;200
5867;34035120;SATELITAL;14
5868;34035120;WIRELESS;190
5869;34035130;SATELITAL;5
5870;34035130;WIRELESS;5
5871;34035140;FIBRA OPTICA;1
5872;34035140;SATELITAL;9
5873;34035140;WIRELESS;369
5874;34035150;SATELITAL;24
5875;34035150;WIRELESS;71
5876;34035160;FIBRA OPTICA;1
5877;34035160;SATELITAL;21
5878;34035160;WIRELESS;448
5879;34035170;FIBRA OPTICA;1
5880;34035170;SATELITAL;21
5881;34035170;WIRELESS;451
5882;34042010;FIBRA OPTICA;1
5883;34042010;SATELITAL;10
5884;34042010;WIRELESS;315
5885;34042020;SATELITAL;12
5886;34042020;WIRELESS;300
5887;34042030;SATELITAL;20
5888;34042030;WIRELESS;6
5889;34042040;SATELITAL;6
5890;34042040;WIRELESS;149
5891;34042050;SATELITAL;8
5892;34042060;ADSL;8
5893;34042060;SATELITAL;23
5894;34042060;WIRELESS;97
5895;34049010;ADSL;715
5896;34049010;CABLEMODEM;15
5897;34049010;FIBRA OPTICA;3037
5898;34049010;Otros;15
5899;34049010;SATELITAL;198
5900;34049010;WIRELESS;88
5901;34049020;ADSL;21
5902;34049020;Otros;0
5903;34049020;SATELITAL;26
5904;34049020;WIRELESS;42
5905;34049030;ADSL;88
5906;34049030;Otros;0
5907;34049030;SATELITAL;62
5908;34049030;WIRELESS;352
5909;34049040;SATELITAL;20
5910;34049040;WIRELESS;18
5911;34049050;SATELITAL;1
5912;34049050;WIRELESS;3
5913;34049060;FIBRA OPTICA;1
5914;34049060;Otros;0
5915;34049060;SATELITAL;30
5916;34049060;WIRELESS;414
5917;34049070;SATELITAL;4
5918;34049070;WIRELESS;3
5919;34049080;ADSL;15
5920;34049080;FIBRA OPTICA;1
5921;34049080;SATELITAL;9
5922;34049080;WIRELESS;82
5923;34056010;FIBRA OPTICA;52
5924;34056010;SATELITAL;29
5925;34056010;WIRELESS;206
5926;34056020;ADSL;1341
5927;34056020;FIBRA OPTICA;415
5928;34056020;Otros;2
5929;34056020;SATELITAL;23
5930;34056020;WIRELESS;632
5931;34056030;CABLEMODEM;173
5932;34056030;SATELITAL;41
5933;34056030;WIRELESS;292
5934;34056040;FIBRA OPTICA;957
5935;34056040;Otros;100
5936;34056040;SATELITAL;88
5937;34056040;WIRELESS;477
5938;34056050;FIBRA OPTICA;235
5939;34056050;SATELITAL;17
5940;34056050;WIRELESS;162
5941;34063010;SATELITAL;15
5942;34063010;WIRELESS;22
5943;34063030;SATELITAL;1
5944;34063030;WIRELESS;12
5945;34063020;FIBRA OPTICA;1
5946;34063020;SATELITAL;56
5947;34063020;WIRELESS;39
5948;1000036;SATELITAL;8
5949;38007010;SATELITAL;3
5950;38007030;SATELITAL;4
5951;38007020;SATELITAL;26
5952;38007020;WIRELESS;221
5953;38007035;SATELITAL;4
5954;38007040;SATELITAL;7
5955;38007050;SATELITAL;6
5956;38007055;SATELITAL;1
5957;38007060;FIBRA OPTICA;5
5958;38007067;SATELITAL;4
5959;38007070;SATELITAL;7
5960;38007085;SATELITAL;1
5961;38007090;SATELITAL;27
5962;38007095;SATELITAL;2
5963;38021065;FIBRA OPTICA;8
5964;38021065;Otros;29943
5965;38021065;SATELITAL;9
5966;38021065;WIRELESS;8
5967;38021010;ADSL;28
5968;38021010;SATELITAL;7
5969;38021020;SATELITAL;21
5970;38021030;CABLEMODEM;504
5971;38021030;SATELITAL;4
5972;38021040;SATELITAL;8
5973;38021040;WIRELESS;111
5974;38021050;SATELITAL;2
5975;38021050;SATELITAL;7
5976;38021060;ADSL;2317
5977;38021060;CABLEMODEM;22862
5978;38021060;FIBRA OPTICA;40202
5979;38021060;Otros;1
5980;38021060;SATELITAL;189
5981;38021060;WIRELESS;141
5982;38021070;SATELITAL;28
5983;38021070;WIRELESS;3
5984;38014010;SATELITAL;5
5985;38014010;WIRELESS;28
5986;38014020;SATELITAL;1
5987;38014030;SATELITAL;1
5988;38014040;ADSL;162
5989;38014040;CABLEMODEM;267
5990;38014040;FIBRA OPTICA;805
5991;38014040;SATELITAL;20
5992;38014040;WIRELESS;1
5993;38014040;SATELITAL;3
5994;38014050;SATELITAL;5
5995;38014055;SATELITAL;8
5996;38014060;SATELITAL;6
5997;38014070;CABLEMODEM;1006
5998;38014070;FIBRA OPTICA;281
5999;38014070;SATELITAL;16
6000;38014070;WIRELESS;10
6001;38014080;ADSL;37
6002;38014080;CABLEMODEM;322
6003;38014080;SATELITAL;18
6004;38014080;WIRELESS;1
6005;38014090;CABLEMODEM;1629
6006;38014090;FIBRA OPTICA;783
6007;38014090;SATELITAL;34
6008;38014090;WIRELESS;10
6009;38014040;SATELITAL;1
6010;38014100;CABLEMODEM;106
6011;38014100;SATELITAL;10
6012;38014110;SATELITAL;2
6013;38014120;SATELITAL;4
6014;38028003;SATELITAL;6
6015;38028007;SATELITAL;2
6016;38028010;SATELITAL;2
6017;38028020;SATELITAL;6
6018;38028030;FIBRA OPTICA;5
6019;38028030;SATELITAL;10
6020;38028040;ADSL;264
6021;38028040;SATELITAL;85
6022;38028040;WIRELESS;330
6023;38028045;SATELITAL;2
6024;38028047;SATELITAL;2
6025;38028050;FIBRA OPTICA;5
6026;38028050;SATELITAL;1
6027;38028060;ADSL;3
6028;38028060;FIBRA OPTICA;5
6029;38028060;SATELITAL;8
6030;38035010;FIBRA OPTICA;1
6031;38035010;SATELITAL;1
6032;38035030;ADSL;122
6033;38035030;SATELITAL;3
6034;38035030;WIRELESS;37
6035;38035040;CABLEMODEM;500
6036;38035040;SATELITAL;3
6037;38035040;WIRELESS;200
6038;38035050;SATELITAL;2
6039;38035050;WIRELESS;78
6040;38035060;ADSL;417
6041;38035060;CABLEMODEM;23
6042;38035060;SATELITAL;20
6043;38035060;WIRELESS;121
6044;38035080;ADSL;60
6045;38035080;CABLEMODEM;6065
6046;38035080;FIBRA OPTICA;1001
6047;38035080;Otros;583
6048;38035080;SATELITAL;16
6049;38035080;WIRELESS;787
6050;38035010;SATELITAL;21
6051;38035110;SATELITAL;4
6052;38035110;WIRELESS;176
6053;1000037;Otros;890
6054;38042010;ADSL;1
6055;38042010;SATELITAL;13
6056;38042020;ADSL;15
6057;38042020;SATELITAL;3
6058;38042040;ADSL;1931
6059;38042040;CABLEMODEM;1556
6060;38042040;FIBRA OPTICA;5231
6061;38042040;SATELITAL;27
6062;38042040;WIRELESS;1
6063;38042010;SATELITAL;7
6064;38049003;SATELITAL;3
6065;38049007;FIBRA OPTICA;5
6066;38049007;SATELITAL;2
6067;38049010;SATELITAL;1
6068;38049020;SATELITAL;13
6069;38049025;SATELITAL;5
6070;38049030;FIBRA OPTICA;5
6071;38049030;SATELITAL;13
6072;38049035;FIBRA OPTICA;5
6073;38049035;SATELITAL;3
6074;38049040;SATELITAL;13
6075;38056010;FIBRA OPTICA;1
6076;38056010;SATELITAL;12
6077;38056017;ADSL;1
6078;38056017;SATELITAL;2
6079;38056020;SATELITAL;2
6080;38056025;SATELITAL;8
6081;38056030;ADSL;1
6082;38056030;CABLEMODEM;161
6083;38056030;SATELITAL;14
6084;38063010;SATELITAL;3
6085;38063020;SATELITAL;2
6086;38063030;WIRELESS;37
6087;38063040;SATELITAL;12
6088;38063050;SATELITAL;3
6089;38063070;SATELITAL;5
6090;38063070;WIRELESS;15
6091;38063090;SATELITAL;15
6092;38063090;WIRELESS;240
6093;38063100;SATELITAL;1
6094;38063110;SATELITAL;1
6095;38063120;SATELITAL;4
6096;38063130;SATELITAL;8
6097;38063140;SATELITAL;1
6098;38063150;SATELITAL;3
6099;38063150;WIRELESS;54
6100;38063170;SATELITAL;33
6101;38063170;WIRELESS;10
6102;38063180;ADSL;978
6103;38063180;CABLEMODEM;1334
6104;38063180;FIBRA OPTICA;1884
6105;38063180;SATELITAL;1
6106;38063180;WIRELESS;75
6107;38063190;SATELITAL;6
6108;38070010;SATELITAL;29
6109;38070020;ADSL;51
6110;38070020;SATELITAL;4
6111;38070020;WIRELESS;29
6112;38070030;SATELITAL;3
6113;38070030;WIRELESS;141
6114;1000038;SATELITAL;3
6115;38070040;FIBRA OPTICA;248
6116;38070040;SATELITAL;46
6117;38070040;WIRELESS;116
6118;38070050;SATELITAL;2
6119;38070060;ADSL;62
6120;38070060;FIBRA OPTICA;1
6121;38070060;SATELITAL;15
6122;38070060;WIRELESS;87
6123;38070070;SATELITAL;4
6124;38070070;WIRELESS;73
6125;38077010;FIBRA OPTICA;5
6126;38077020;FIBRA OPTICA;5
6127;38077030;FIBRA OPTICA;5
6128;38077040;FIBRA OPTICA;5
6129;38077045;SATELITAL;1
6130;38077050;SATELITAL;8
6131;38077060;SATELITAL;5
6132;38077070;FIBRA OPTICA;5
6133;38077070;SATELITAL;1
6134;38077080;FIBRA OPTICA;5
6135;38077090;SATELITAL;1
6136;38077100;FIBRA OPTICA;5
6137;38077100;SATELITAL;1
6138;38084010;FIBRA OPTICA;70
6139;38084010;SATELITAL;29
6140;38084020;FIBRA OPTICA;40
6141;38084020;SATELITAL;5
6142;38084030;FIBRA OPTICA;21
6143;38084030;SATELITAL;3
6144;38084040;FIBRA OPTICA;27
6145;38084045;FIBRA OPTICA;26
6146;38084045;SATELITAL;41
6147;38084050;FIBRA OPTICA;5
6148;38084050;SATELITAL;3
6149;38084055;FIBRA OPTICA;8
6150;38084055;SATELITAL;6
6151;38084055;WIRELESS;1
6152;38084060;FIBRA OPTICA;32
6153;38084060;SATELITAL;22
6154;38084060;WIRELESS;6
6155;38084070;FIBRA OPTICA;22
6156;38084070;SATELITAL;6
6157;38084080;FIBRA OPTICA;20
6158;38084080;SATELITAL;5
6159;38084090;FIBRA OPTICA;11
6160;38084090;SATELITAL;8
6161;38084100;FIBRA OPTICA;275
6162;38084100;SATELITAL;41
6163;38084100;WIRELESS;57
6164;38094010;SATELITAL;4
6165;38094020;FIBRA OPTICA;5
6166;38094020;SATELITAL;11
6167;38094030;SATELITAL;19
6168;38094040;FIBRA OPTICA;5
6169;38094040;SATELITAL;41
6170;38094040;WIRELESS;77
6171;38094050;FIBRA OPTICA;10
6172;38094050;SATELITAL;70
6173;38094050;WIRELESS;375
6174;38098010;SATELITAL;10
6175;38098010;WIRELESS;111
6176;38098020;SATELITAL;11
6177;38098025;SATELITAL;2
6178;38098030;ADSL;49
6179;38098030;SATELITAL;30
6180;38098030;WIRELESS;1
6181;38098040;SATELITAL;7
6182;38098040;WIRELESS;343
6183;38098050;SATELITAL;4
6184;38098050;WIRELESS;93
6185;38105010;SATELITAL;1
6186;38105020;SATELITAL;4
6187;38105030;SATELITAL;8
6188;38105040;SATELITAL;3
6189;38105050;SATELITAL;1
6190;38105060;SATELITAL;5
6191;38112010;FIBRA OPTICA;5
6192;38112020;FIBRA OPTICA;5
6193;38112030;SATELITAL;1
6194;38112040;FIBRA OPTICA;5
6195;38112050;ADSL;660
6196;38112050;FIBRA OPTICA;76
6197;38112050;Otros;5
6198;38112050;SATELITAL;94
6199;38112070;FIBRA OPTICA;5
6200;38112070;SATELITAL;2
6201;38112080;SATELITAL;1
6202;38112090;FIBRA OPTICA;5
6203;42007010;CABLEMODEM;222
6204;42007010;FIBRA OPTICA;11
6205;42007010;Otros;86
6206;42007010;SATELITAL;11
6207;42007010;WIRELESS;112
6208;42007020;FIBRA OPTICA;1352
6209;42007020;SATELITAL;21
6210;42007020;WIRELESS;553
6211;42007030;FIBRA OPTICA;3
6212;42007030;SATELITAL;19
6213;42007030;WIRELESS;115
6214;42007040;SATELITAL;4
6215;42007040;WIRELESS;82
6216;42007050;DIAL UP;1
6217;42007050;SATELITAL;5
6218;42007050;WIRELESS;5
6219;42014010;SATELITAL;151
6220;42014020;CABLEMODEM;287
6221;42014020;FIBRA OPTICA;95
6222;42014020;SATELITAL;33
6223;42014020;WIRELESS;564
6224;42021010;CABLEMODEM;138
6225;42021010;FIBRA OPTICA;404
6226;42021010;Otros;65
6227;42021010;SATELITAL;29
6228;42021010;WIRELESS;367
6229;42021020;ADSL;969
6230;42021020;CABLEMODEM;42603
6231;42021020;DIAL UP;59
6232;42021020;FIBRA OPTICA;8415
6233;42021020;SATELITAL;164
6234;42021020;WIRELESS;556
6235;42028010;CABLEMODEM;541
6236;42028010;DIAL UP;1
6237;42028010;FIBRA OPTICA;730
6238;42028010;Otros;327
6239;42028010;SATELITAL;31
6240;42028020;Otros;24
6241;42028020;SATELITAL;5
6242;42028030;CABLEMODEM;278
6243;42028030;FIBRA OPTICA;1
6244;42028030;Otros;71
6245;42028030;SATELITAL;29
6246;42028040;CABLEMODEM;90
6247;42028040;FIBRA OPTICA;1
6248;42028040;Otros;94
6249;42028040;SATELITAL;8
6250;42028040;WIRELESS;115
6251;42049010;DIAL UP;2
6252;42049010;SATELITAL;41
6253;42049010;WIRELESS;819
6254;42056010;DIAL UP;1
6255;42056010;FIBRA OPTICA;228
6256;42056010;SATELITAL;8
6257;42056010;WIRELESS;427
6258;42056020;FIBRA OPTICA;1
6259;42056020;Otros;6
6260;42056020;SATELITAL;11
6261;42056020;WIRELESS;91
6262;42056030;SATELITAL;9
6263;42056030;WIRELESS;254
6264;42056040;ADSL;30
6265;42056040;CABLEMODEM;613
6266;42056040;DIAL UP;1
6267;42056040;FIBRA OPTICA;606
6268;42056040;Otros;117
6269;42056040;SATELITAL;35
6270;42056040;WIRELESS;297
6271;42056050;SATELITAL;4
6272;42056050;WIRELESS;16
6273;42056060;SATELITAL;3
6274;42056060;WIRELESS;107
6275;42063010;SATELITAL;12
6276;42063020;SATELITAL;14
6277;42063020;WIRELESS;224
6278;42035010;SATELITAL;18
6279;42035010;WIRELESS;46
6280;42035020;ADSL;963
6281;42035020;CABLEMODEM;1341
6282;42035020;FIBRA OPTICA;1208
6283;42035020;SATELITAL;35
6284;42035020;WIRELESS;108
6285;42035030;SATELITAL;10
6286;42035030;WIRELESS;30
6287;42035040;SATELITAL;8
6288;42035040;WIRELESS;45
6289;42035050;FIBRA OPTICA;1
6290;42035050;SATELITAL;17
6291;42035050;WIRELESS;26
6292;42035060;CABLEMODEM;192
6293;42035060;FIBRA OPTICA;693
6294;42035060;Otros;2
6295;42035060;SATELITAL;27
6296;42035060;WIRELESS;195
6297;42042010;SATELITAL;8
6298;42042010;WIRELESS;105
6299;42042020;SATELITAL;23
6300;42042020;WIRELESS;100
6301;42070010;ADSL;639
6302;42070010;FIBRA OPTICA;2
6303;42070010;SATELITAL;34
6304;42070020;FIBRA OPTICA;2
6305;42070020;SATELITAL;5
6306;42070020;WIRELESS;235
6307;42070030;CABLEMODEM;239
6308;42070030;FIBRA OPTICA;1680
6309;42070030;SATELITAL;17
6310;42070030;WIRELESS;391
6311;42070040;FIBRA OPTICA;21
6312;42070040;SATELITAL;6
6313;42070040;WIRELESS;32
6314;42070050;FIBRA OPTICA;2
6315;42070050;SATELITAL;1
6316;42070050;WIRELESS;88
6317;42077010;FIBRA OPTICA;1
6318;42077010;SATELITAL;10
6319;42077010;WIRELESS;36
6320;42077020;ADSL;37
6321;42077020;FIBRA OPTICA;1
6322;42077020;SATELITAL;23
6323;42077020;WIRELESS;703
6324;42077030;FIBRA OPTICA;1
6325;42077030;SATELITAL;19
6326;42077030;WIRELESS;826
6327;42077040;SATELITAL;12
6328;42077050;ADSL;631
6329;42077050;FIBRA OPTICA;2
6330;42077050;SATELITAL;7
6331;42077050;WIRELESS;76
6332;42084010;FIBRA OPTICA;1
6333;42084010;SATELITAL;47
6334;42091010;SATELITAL;6
6335;42091010;WIRELESS;67
6336;42091020;SATELITAL;14
6337;42091020;WIRELESS;23
6338;42098010;FIBRA OPTICA;1
6339;42098010;SATELITAL;42
6340;42098010;WIRELESS;50
6341;42098020;FIBRA OPTICA;1
6342;42098020;SATELITAL;4
6343;42098030;SATELITAL;5
6344;42098030;WIRELESS;67
6345;42098040;FIBRA OPTICA;1
6346;42098040;SATELITAL;7
6347;42098040;WIRELESS;198
6348;42098050;FIBRA OPTICA;2
6349;42098050;SATELITAL;29
6350;42098050;WIRELESS;482
6351;42105010;SATELITAL;7
6352;42105010;WIRELESS;29
6353;42105020;FIBRA OPTICA;1
6354;42105020;SATELITAL;13
6355;42105020;WIRELESS;53
6356;42105030;ADSL;1329
6357;42105030;CABLEMODEM;1
6358;42105030;DIAL UP;78
6359;42105030;FIBRA OPTICA;18902
6360;42105030;SATELITAL;151
6361;42105030;WIRELESS;3016
6362;42105040;FIBRA OPTICA;1
6363;42105040;SATELITAL;8
6364;42105040;WIRELESS;41
6365;42105050;SATELITAL;12
6366;1000039;CABLEMODEM;1
6367;42112020;FIBRA OPTICA;1026
6368;42112020;SATELITAL;111
6369;42112020;WIRELESS;1215
6370;42112005;SATELITAL;23
6371;42112005;WIRELESS;80
6372;42112010;DIAL UP;1
6373;42112010;SATELITAL;23
6374;42112010;WIRELESS;129
6375;42119010;DIAL UP;2
6376;42119010;FIBRA OPTICA;550
6377;42119010;SATELITAL;5
6378;42119010;WIRELESS;90
6379;42119030;FIBRA OPTICA;186
6380;42119030;Otros;105
6381;42119030;SATELITAL;4
6382;42119040;DIAL UP;1
6383;42119040;FIBRA OPTICA;1153
6384;42119040;Otros;113
6385;42119040;SATELITAL;26
6386;42119040;WIRELESS;146
6387;42119050;Otros;26
6388;42119050;SATELITAL;5
6389;42119060;SATELITAL;5
6390;42119060;WIRELESS;169
6391;42126010;FIBRA OPTICA;986
6392;42126010;SATELITAL;12
6393;42126020;SATELITAL;1
6394;42126030;SATELITAL;9
6395;42126040;FIBRA OPTICA;549
6396;42126040;Otros;15
6397;42126040;SATELITAL;4
6398;42126040;WIRELESS;226
6399;42126050;FIBRA OPTICA;1
6400;42126050;SATELITAL;14
6401;42126060;FIBRA OPTICA;1
6402;42126060;SATELITAL;2
6403;42126060;WIRELESS;173
6404;42126070;FIBRA OPTICA;323
6405;42126070;Otros;23
6406;42126070;SATELITAL;31
6407;42126070;WIRELESS;548
6408;42133010;CABLEMODEM;6
6409;42133010;SATELITAL;4
6410;42133010;WIRELESS;78
6411;42133020;SATELITAL;7
6412;42133020;WIRELESS;463
6413;42133030;FIBRA OPTICA;2
6414;42133030;SATELITAL;3
6415;42133030;WIRELESS;130
6416;42133040;FIBRA OPTICA;279
6417;42133040;SATELITAL;9
6418;42133040;WIRELESS;280
6419;42133050;SATELITAL;4
6420;42133050;WIRELESS;97
6421;42133060;FIBRA OPTICA;470
6422;42133060;SATELITAL;39
6423;42133060;WIRELESS;1464
6424;42133070;SATELITAL;3
6425;42133070;WIRELESS;8
6426;42133080;ADSL;72
6427;42133080;DIAL UP;1
6428;42133080;FIBRA OPTICA;2689
6429;42133080;SATELITAL;17
6430;42133080;WIRELESS;738
6431;42140005;SATELITAL;34
6432;42140010;SATELITAL;25
6433;42140020;ADSL;140
6434;42140020;CABLEMODEM;5748
6435;42140020;FIBRA OPTICA;775
6436;42140020;SATELITAL;103
6437;42140020;WIRELESS;259
6438;42147010;FIBRA OPTICA;285
6439;42147010;SATELITAL;16
6440;42147010;WIRELESS;30
6441;42147020;SATELITAL;6
6442;42147020;WIRELESS;60
6443;42147030;ADSL;42
6444;42147030;FIBRA OPTICA;1197
6445;42147030;SATELITAL;50
6446;42147030;WIRELESS;123
6447;42154010;FIBRA OPTICA;136
6448;42154010;SATELITAL;10
6449;42154010;WIRELESS;385
6450;42154020;SATELITAL;26
6451;42154020;WIRELESS;104
6452;42154030;DIAL UP;1
6453;42154030;FIBRA OPTICA;1
6454;42154030;SATELITAL;7
6455;42154030;WIRELESS;170
6456;42154040;ADSL;104
6457;42154040;CABLEMODEM;2915
6458;42154040;FIBRA OPTICA;1668
6459;42154040;SATELITAL;48
6460;42154040;WIRELESS;256
6461;42154050;FIBRA OPTICA;1
6462;42154050;SATELITAL;29
6463;42154050;WIRELESS;300
6464;42154060;FIBRA OPTICA;1
6465;42154060;SATELITAL;9
6466;42154060;WIRELESS;65
6467;46007010;ADSL;52
6468;46007010;CABLEMODEM;2031
6469;46007010;FIBRA OPTICA;4
6470;46007010;SATELITAL;1
6471;46007010;WIRELESS;87
6472;46007020;SATELITAL;1
6473;46007040;SATELITAL;2
6474;46007040;WIRELESS;14
6475;46007040;SATELITAL;9
6476;46007040;WIRELESS;3
6477;46007040;SATELITAL;4
6478;46007045;SATELITAL;1
6479;46007050;SATELITAL;4
6480;46007050;WIRELESS;156
6481;46014010;ADSL;996
6482;46014010;CABLEMODEM;34742
6483;46014010;DIAL UP;4
6484;46014010;FIBRA OPTICA;20457
6485;46014010;SATELITAL;176
6486;46014010;WIRELESS;1224
6487;46021010;CABLEMODEM;158
6488;46021010;FIBRA OPTICA;1
6489;46021010;SATELITAL;1
6490;46021010;WIRELESS;17
6491;46021020;CABLEMODEM;453
6492;46021020;FIBRA OPTICA;1
6493;46021020;SATELITAL;4
6494;46021030;CABLEMODEM;44
6495;46021030;FIBRA OPTICA;1
6496;46021030;SATELITAL;2
6497;46021030;WIRELESS;64
6498;46021040;CABLEMODEM;39
6499;46021050;CABLEMODEM;49
6500;46021050;SATELITAL;1
6501;46021050;WIRELESS;4
6502;46021060;CABLEMODEM;49
6503;46021060;SATELITAL;5
6504;46021060;WIRELESS;1
6505;46021070;CABLEMODEM;28
6506;46021070;SATELITAL;1
6507;46021070;WIRELESS;45
6508;46021080;SATELITAL;3
6509;46021080;WIRELESS;5
6510;46035010;ADSL;95
6511;46035010;CABLEMODEM;2963
6512;46035010;FIBRA OPTICA;8
6513;46035010;SATELITAL;30
6514;46035010;WIRELESS;9
6515;46035020;SATELITAL;4
6516;46042030;SATELITAL;6
6517;46042010;ADSL;68
6518;46042010;CABLEMODEM;6085
6519;46042010;FIBRA OPTICA;4610
6520;46042010;SATELITAL;14
6521;46042010;WIRELESS;96
6522;46042020;CABLEMODEM;161
6523;46042020;FIBRA OPTICA;1
6524;46042020;SATELITAL;2
6525;46042020;WIRELESS;69
6526;46042040;SATELITAL;1
6527;46042050;SATELITAL;2
6528;46042060;SATELITAL;2
6529;46042060;WIRELESS;2
6530;46042030;SATELITAL;1
6531;46042030;WIRELESS;1
6532;46042030;CABLEMODEM;157
6533;46042030;SATELITAL;1
6534;46042070;SATELITAL;5
6535;46042070;WIRELESS;185
6536;46042090;ADSL;32
6537;46042090;CABLEMODEM;824
6538;46042090;FIBRA OPTICA;1
6539;46042090;SATELITAL;5
6540;46042090;WIRELESS;6
6541;46042030;CABLEMODEM;60
6542;46042030;SATELITAL;12
6543;46042030;WIRELESS;5
6544;46042100;SATELITAL;1
6545;46042100;WIRELESS;7
6546;46042110;SATELITAL;1
6547;46042110;WIRELESS;7
6548;46042120;SATELITAL;1
6549;46042120;WIRELESS;219
6550;46042130;SATELITAL;2
6551;46042130;WIRELESS;13
6552;46042140;ADSL;22
6553;46042140;FIBRA OPTICA;1
6554;46042140;SATELITAL;4
6555;46042140;WIRELESS;103
6556;46028010;SATELITAL;1
6557;46028010;WIRELESS;47
6558;46028020;CABLEMODEM;379
6559;46028020;FIBRA OPTICA;2
6560;46028020;SATELITAL;3
6561;46028030;SATELITAL;1
6562;46028030;WIRELESS;107
6563;46028040;FIBRA OPTICA;1
6564;46028040;SATELITAL;3
6565;46028040;WIRELESS;126
6566;46028010;SATELITAL;2
6567;46028010;WIRELESS;41
6568;46028050;CABLEMODEM;1122
6569;46028050;FIBRA OPTICA;3
6570;46028050;SATELITAL;8
6571;46028050;WIRELESS;258
6572;46049020;WIRELESS;6
6573;46049030;SATELITAL;3
6574;46049050;FIBRA OPTICA;1
6575;46049050;SATELITAL;1
6576;46049050;WIRELESS;161
6577;46049060;SATELITAL;2
6578;46049060;WIRELESS;29
6579;46049070;CABLEMODEM;202
6580;46049070;FIBRA OPTICA;2
6581;46049070;SATELITAL;5
6582;46049070;WIRELESS;5
6583;46049080;WIRELESS;22
6584;46049090;WIRELESS;153
6585;46049110;SATELITAL;1
6586;46049110;WIRELESS;22
6587;46056010;FIBRA OPTICA;1
6588;46056010;WIRELESS;93
6589;46056020;ADSL;6
6590;46056020;FIBRA OPTICA;1
6591;46056020;SATELITAL;9
6592;46056020;WIRELESS;149
6593;46063010;WIRELESS;1
6594;46063020;ADSL;3
6595;46063020;FIBRA OPTICA;1
6596;46063020;WIRELESS;90
6597;46063030;SATELITAL;3
6598;46063040;CABLEMODEM;1069
6599;46063040;FIBRA OPTICA;1
6600;46063040;SATELITAL;10
6601;46063040;WIRELESS;6
6602;46070010;FIBRA OPTICA;1
6603;46070010;SATELITAL;15
6604;46070010;WIRELESS;347
6605;46070020;SATELITAL;11
6606;46070020;WIRELESS;78
